first_name,last_name,address,salary,age
Bonny,Sadat,Muir,$175859.88,61
Shanie,Coltan,Packers,$87208.75,69
Jarrid,Schimonek,Muir,$82673.99,39
Annabelle,Alwen,Kim,$191091.24,67
Charyl,Guerrier,Schmedeman,$79753.33,67
Iseabal,Yeats,North,$81458.41,55
Wynn,Scapens,Karstens,$196025.99,35
Fancie,Caff,Bartelt,$69592.03,44
Eilis,Emblen,Vera,$128459.15,46
Ingeborg,Zohrer,Tennessee,$197414.25,28
Binny,Andrzejak,Ruskin,$156289.55,37
Carleton,Wink,Hanson,$91777.70,36
Quinlan,Buterton,Warrior,$113340.01,62
Dale,Lile,Ryan,$182380.34,69
Row,Novello,Hollow Ridge,$6614.64,40
Fairleigh,Trainor,Redwing,$156328.69,43
Shirl,Flahy,Main,$103377.67,24
Massimiliano,Childerhouse,Superior,$18950.39,50
Dasya,Bridewell,Clemons,$18242.33,52
Georgeta,Sarchwell,Ruskin,$29055.38,57
Worden,Segeswoeth,Old Shore,$78022.87,30
Roxine,Seldner,Sundown,$176661.31,32
Cyrillus,Ogles,Ronald Regan,$73191.26,67
Shaylynn,Valentinuzzi,Hayes,$103287.37,21
Alexandre,Riden,Hayes,$58636.93,23
Mallorie,Broadfield,Springview,$83717.37,66
Saudra,Mudie,Jackson,$15663.46,34
Marleah,Tessington,Steensland,$117034.51,23
Christina,Climson,Ronald Regan,$128317.53,65
Revkah,Scotchbrook,South,$74583.09,56
Issiah,Everitt,Tennyson,$47616.69,69
Shelli,Melan,Randy,$80728.40,24
Layla,Covelle,Meadow Valley,$152850.78,51
Kaspar,Absolon,Debs,$151321.55,52
Edouard,Farney,Harbort,$12323.23,64
Osborne,McGann,Schmedeman,$6806.44,28
Pierson,Whotton,Vera,$11099.11,57
Franky,Need,Aberg,$79850.28,36
Birgitta,Blaber,Everett,$88598.69,33
Joyann,Dowson,Duke,$11330.82,23
Martita,Farenden,Sunnyside,$110276.15,22
Wileen,McDaid,Sauthoff,$22068.34,50
Dag,Marvell,Warrior,$32412.49,25
Trent,Beaney,Hallows,$163439.70,32
Jamil,Quiddinton,Artisan,$196581.75,37
Chip,Cometson,Westridge,$98537.53,43
Angela,Coate,Jay,$186516.74,61
Flory,Woodfield,Burrows,$83025.27,69
Iosep,Catlin,Maple Wood,$186454.11,37
Erich,Reynolds,Atwood,$66579.25,36
Britt,Powles,Northridge,$26094.69,48
Natal,Pycock,Magdeline,$32968.05,64
Britte,Smowton,Lighthouse Bay,$119347.44,60
Waverley,Pellamont,Manufacturers,$185071.92,68
Carlee,Glenwright,Tennyson,$185885.54,52
Lorin,Curnick,Hoffman,$35333.72,65
Jacky,Jaggli,Meadow Ridge,$8922.95,31
Marnia,Rouchy,Parkside,$71868.87,40
Leelah,Fryatt,Northfield,$154768.88,57
Valentino,Winscum,Pleasure,$156862.54,21
Robin,Andrejs,Ruskin,$17415.10,41
Tamarah,Willets,Dawn,$84434.45,26
Gael,Murdy,Coleman,$149768.83,57
Editha,de Verson,Tony,$88256.74,48
Norrie,Sore,Springs,$133057.55,40
Clio,Delf,Cody,$120038.10,57
Tirrell,Rooke,Bayside,$129182.98,63
Worthy,Minchella,Summerview,$190822.09,22
Rhona,Stiles,Porter,$189928.51,69
Averyl,Witnall,Lindbergh,$45115.18,21
Eddie,Aggis,Leroy,$146350.41,44
Mahala,Lorenzini,Huxley,$171872.97,70
Ernesto,Nucciotti,Westend,$132950.28,40
Sibby,Buckland,Aberg,$15132.72,23
Sonny,Kupisz,Sunbrook,$119889.53,20
Therine,Issacson,Manley,$6322.29,65
Gearalt,Awin,Nelson,$57722.87,57
Darrick,Turbayne,Lawn,$12532.40,32
Vail,Stockdale,Mayer,$189630.51,56
Kikelia,Noad,Spenser,$145154.78,52
Chane,Loving,Bowman,$167077.38,52
Silvan,Moran,Stephen,$14535.15,56
Lorianna,Povlsen,Mandrake,$189058.10,69
Purcell,Felten,Vahlen,$90151.36,44
Sukey,Breslane,Vidon,$114402.49,39
Elsinore,Bramont,Holy Cross,$34883.83,68
Tracy,Holyland,Heffernan,$111610.18,59
Quinton,Bennell,Mosinee,$87152.45,47
Pet,Swancott,Crowley,$96209.19,27
Dotti,Oris,Blackbird,$136489.06,70
Berry,Gwilt,Londonderry,$143328.91,49
Illa,Kynman,Oakridge,$180969.78,28
Jeremie,Silvester,Blue Bill Park,$37466.43,65
Julee,De Santos,Elmside,$198878.62,23
Feodora,Ixer,Macpherson,$79234.35,58
Fonzie,Bilson,Arkansas,$19076.83,54
Annie,Knottley,Lakewood Gardens,$129374.58,55
Sheridan,Burgoin,Lukken,$184756.14,36
Gabie,Spiteri,Florence,$136916.97,42
Pinchas,Edgeworth,Spaight,$157280.12,48
Reynolds,Theze,Monterey,$64071.06,49
Windy,Redpath,Carberry,$32346.35,62
Felicity,Bielefeld,Canary,$27513.66,31
Odella,Emmison,Bellgrove,$55399.56,50
Karoly,Jacomb,John Wall,$92593.94,59
Abbi,Tomek,Messerschmidt,$153719.83,59
Petr,Lusgdin,Burning Wood,$197332.04,56
Hayyim,Dunklee,Lukken,$161710.65,28
Esteban,Wythill,Service,$18818.86,42
Florry,Hecks,Dayton,$176698.48,25
Betti,Gordon,Marquette,$188062.75,68
Koenraad,Dowty,Vidon,$97511.05,65
Jereme,Chaikovski,Towne,$137998.74,32
Sibyl,Lahy,Mifflin,$83865.85,51
Kissee,Lammie,Mallory,$80758.39,57
David,Passey,Barby,$161394.63,42
Schuyler,Fowler,Granby,$50724.32,38
Teddy,Jarrelt,Alpine,$172982.22,67
Allys,Caverhill,Mariners Cove,$16920.13,62
Dina,Camsey,Columbus,$57284.76,28
Kipper,Stollsteiner,Summer Ridge,$73307.96,40
Wrennie,Mash,Old Shore,$54550.01,50
Cello,Deathridge,Hermina,$15531.37,55
Carly,Bonnett,Forster,$98718.58,70
Freedman,Gantzman,Towne,$15179.99,58
Brody,Skillman,Eastwood,$190119.37,26
Giffard,Siege,Prairie Rose,$95953.84,51
Jo-anne,Copo,Swallow,$138674.71,23
Alta,Wagerfield,Eliot,$143447.10,41
Eberhard,Eldridge,Mandrake,$103985.28,34
Leisha,Dunsford,Hansons,$63373.93,45
Wald,Normington,Morning,$116815.26,51
Chelsae,Briamo,Trailsway,$27449.33,50
Holli,McCartan,Westerfield,$21388.08,45
Deeanne,Aspland,Service,$102100.76,38
Alanah,McDonnell,Dapin,$65512.48,21
Valaria,Fellgatt,Warbler,$94345.78,28
Willow,Sporton,Bashford,$127472.40,29
Raviv,Benneyworth,Susan,$25860.76,48
Annalee,Trim,Golden Leaf,$177104.31,61
Rodrigo,Garlett,Vidon,$127941.37,54
Adda,Ledgeway,Buena Vista,$64995.77,44
Sanderson,Tabourin,Crownhardt,$32312.38,26
Tedie,Sleford,Dawn,$173582.11,70
Tisha,Gatecliff,Loftsgordon,$179558.59,20
Grover,Gumm,Toban,$26318.03,59
Jillie,Chamney,Morning,$8529.26,21
Orelee,Cottrill,Gateway,$191715.11,52
Agnola,Mehaffey,Manufacturers,$38567.96,42
Emylee,Portwain,Killdeer,$186534.75,57
Janos,Forrester,Debs,$103407.73,28
Gracia,Alpe,Mockingbird,$13960.17,66
Bond,Feldberg,Garrison,$93433.49,34
Sanders,Hulbert,Florence,$117189.34,66
Zelda,Patria,Iowa,$126782.47,32
Una,Giorgione,Westridge,$136387.39,27
Carolyn,Kitchinham,Buell,$81316.13,55
Bryana,Hadkins,Mendota,$33899.97,67
Salomone,Skyppe,Autumn Leaf,$30600.66,62
Orly,Fowlds,Valley Edge,$33238.79,68
Concettina,Kornel,8th,$27896.44,30
Daniel,Cossey,Esch,$159514.20,66
Adara,Carpenter,Meadow Valley,$169719.88,38
Travus,Stanlick,Pleasure,$98695.72,58
Camala,Schiesterl,Michigan,$27764.10,28
Morgen,Raubenheimers,Mockingbird,$33963.40,61
Rosalie,Fawthorpe,Riverside,$95875.99,70
Nola,Leale,Bartelt,$194892.58,70
Noby,Pridie,Debra,$166675.19,51
Anna-diane,Mungane,Namekagon,$174944.94,44
Chadwick,Tuting,Buell,$6957.58,39
Olly,Brabender,Killdeer,$117142.86,63
Fernanda,Gonnely,Mccormick,$80693.30,46
Garald,Brame,Gale,$184569.26,39
Willard,Hellis,Spohn,$138676.69,49
Conny,Sweedy,Dexter,$72441.46,25
Gaven,Vinas,Karstens,$69725.57,50
Leopold,Gussin,Anderson,$43988.97,57
Nonna,Challoner,Arkansas,$187148.69,66
Benjamin,Gentsch,Armistice,$43468.48,43
Elvin,Boyford,Del Mar,$40260.00,68
Alexis,Ledgerton,Sutteridge,$189188.60,24
Biron,MacGinley,Memorial,$46813.37,52
Theodore,Balkwill,Continental,$75601.13,57
Leonid,Butterfield,Doe Crossing,$7747.61,40
Hilario,Lago,Continental,$83752.17,26
Bea,Windle,Cordelia,$188691.73,27
Brewster,Wilmut,Florence,$110484.46,28
Laverne,Hulstrom,Portage,$151923.43,51
Tobi,Kamall,Heath,$85514.74,63
Rycca,Skirvane,Hansons,$196181.28,65
Gabriele,Postlewhite,Cottonwood,$138881.24,30
Daryl,Jahns,Loomis,$129856.10,35
Mason,Lille,Dahle,$62620.19,64
Zonda,Marler,Springview,$121675.88,63
Lurette,Reedy,International,$77358.71,32
Artus,Lakey,Main,$42470.15,49
Irita,Mullin,Fulton,$187393.10,61
Zorine,Stonall,Caliangt,$47527.38,22
Halsey,Bysaker,Dayton,$124283.77,28
Eadith,Downgate,Utah,$62319.41,70
Paolina,Hacon,Packers,$194491.52,50
Neille,Riquet,Meadow Valley,$182248.80,67
Lannie,Draycott,Oak,$77097.29,64
Thorny,Thirlwell,Sage,$46951.68,20
Olga,Berrigan,Merrick,$99220.75,70
Justin,Cryer,Arizona,$190751.50,61
Phyllis,Giovanazzi,Truax,$191850.44,55
Friedrich,Kener,Muir,$63749.91,61
Luci,Love,Susan,$8151.75,68
Celie,Antrag,Bashford,$132310.06,39
Torrance,Bootman,Schmedeman,$160771.20,23
Odelinda,Beig,Elgar,$38570.94,51
Verena,Addey,Southridge,$26092.31,25
Eddie,Lehr,Ohio,$107133.85,47
Riane,Crannach,South,$89009.60,45
Granthem,Astlet,Anthes,$49817.89,49
Doralia,Le Breton,Merchant,$197036.46,21
Ardelia,Tomney,Del Sol,$143228.88,44
Jan,Smaleman,Carpenter,$168657.06,66
Agustin,O'Dreain,Meadow Vale,$143676.19,50
Susana,Mayo,Melby,$108501.45,53
Angelo,Kunneke,Hanson,$140979.50,42
Kellby,McRill,Prairieview,$96601.57,24
Brady,Olanda,Spohn,$75195.62,28
Lynett,Bamford,Mcguire,$54284.20,58
Blake,Ormes,Monica,$66960.85,29
Giana,Amsden,Sommers,$104331.06,57
Marion,Raddan,Washington,$46835.82,27
Francisca,Randell,Banding,$166118.55,67
Linn,Hue,Huxley,$104069.80,28
Gabie,McMarquis,Mallory,$140294.60,48
Isabeau,Skechley,Hermina,$171287.93,27
Dominga,Hubbocks,Bluejay,$143733.66,52
Moyra,Robbins,Laurel,$123553.62,52
Baldwin,Chislett,Green Ridge,$6789.90,47
Nicky,Backhouse,4th,$114042.64,59
Terrance,Kees,Waubesa,$7185.18,33
Si,Toe,Golf Course,$12895.76,34
Desiree,Kareman,Kensington,$181260.16,52
Gerta,Hackelton,Linden,$175705.83,56
Jerad,Giacomozzo,Basil,$195618.36,33
Charlotta,Rabbatts,Tennessee,$72094.05,21
Katlin,Robrow,Troy,$46395.73,22
Fancie,Szymoni,Barby,$171682.04,50
Robby,de Werk,Grasskamp,$5241.81,29
Nikolia,Kosiada,Lakeland,$65842.80,25
Denni,Gallihaulk,Holy Cross,$97742.65,52
Bertine,Morsey,Londonderry,$90369.57,62
Raffaello,Paramor,Glendale,$104414.98,58
Aldrich,Burnyeat,Mandrake,$170806.33,32
Mendel,Dunsford,Dapin,$19465.66,45
Marcellina,Saladin,Ridgeview,$5847.70,32
Emlyn,Dosdale,Nobel,$82768.64,21
Marty,Harkins,Del Sol,$24414.17,61
Isadora,Torrance,Troy,$66444.31,44
Leland,McCulloch,Commercial,$199508.28,25
Rosalynd,Nears,Ridge Oak,$100022.28,66
Amelia,Seres,Lakewood Gardens,$99843.58,35
Dahlia,Urvoy,Division,$153626.49,70
Immanuel,Charon,Huxley,$163503.99,59
Dian,McGroarty,Katie,$38787.87,20
Charlean,Chadwin,Monterey,$52135.86,23
Twila,Antonsson,Green,$8618.42,70
Cross,Fortnon,Pearson,$65201.02,51
Lilli,Langfitt,Charing Cross,$39613.96,51
Tracy,Garside,Bunting,$86269.81,21
Lori,Farnham,Merchant,$74698.20,64
Liz,McShirrie,Maple,$86538.35,34
Harman,Marl,Dwight,$180568.43,26
Kennedy,Mitkin,Anthes,$33937.01,58
Delmore,Boles,Shopko,$163948.24,33
Jackson,Bradburn,8th,$30014.79,34
Hieronymus,Allen,Annamark,$49268.58,63
Audre,Camacho,Mockingbird,$98974.49,21
Rancell,Ravel,Delladonna,$102379.60,35
Broddie,Padfield,Schmedeman,$67395.87,58
Gae,Wollers,Talisman,$195606.07,28
Ealasaid,Pennyman,Sutteridge,$16424.35,52
Jordan,Harome,Namekagon,$147866.99,58
Humfrey,Durrington,Orin,$165945.59,58
Sanford,Dunkerton,Mallory,$190727.34,20
Golda,Wessel,Elmside,$177160.25,48
Tommie,Etherton,Darwin,$57961.47,37
Corbett,Labbett,Sullivan,$13832.88,21
Dot,Tyler,Florence,$142763.76,64
Camella,Skim,Milwaukee,$133375.39,22
Evangeline,Soden,Truax,$155732.35,55
Adeline,Challenger,Arrowood,$85368.69,46
Min,Winnard,John Wall,$192125.24,47
Perle,Russilll,Sutherland,$22845.68,44
Shaw,Cowdry,Evergreen,$73455.53,38
Irwin,Marcome,Loftsgordon,$18293.23,64
Margret,Addicott,Badeau,$33756.55,35
Lancelot,Lyle,Onsgard,$106522.54,65
Bathsheba,Wagenen,Goodland,$132853.39,48
Vivia,Queyos,Loomis,$39851.04,54
Fanechka,Borland,Elka,$42720.94,26
Virgie,Hegg,Hallows,$79848.17,41
Halette,Neachell,Sunnyside,$194574.05,25
Raoul,Speerman,Darwin,$134800.78,30
Perice,Whether,Tomscot,$197319.32,44
Devonne,Rentz,Muir,$58629.68,62
Lou,McCreath,Boyd,$132455.76,22
Kenton,Bloggett,Kensington,$182635.84,47
Chrysa,Gentsch,Ramsey,$177704.40,47
Andrea,Ivers,Dahle,$52048.13,33
Carrol,Ungerecht,Hoard,$194460.18,22
Jens,Sindell,Melody,$194329.16,68
Julio,Keyse,Dovetail,$105193.49,69
Ellissa,Lyddon,Sunfield,$23578.78,45
Silvanus,Dixon,Amoth,$44754.80,22
Cheston,Gabbitis,Mitchell,$50600.59,29
Elfie,Nellis,Muir,$44895.76,70
Abbie,Marzellano,Summit,$93240.68,58
Humfrey,Halworth,Kropf,$41702.96,26
Cobbie,Medlicott,Merchant,$25347.60,34
Melosa,Climie,Portage,$125157.69,26
Anabel,Hegden,Forest Run,$26263.63,24
Dulcy,Moule,Kipling,$65975.76,41
Carroll,Dunthorn,Memorial,$39904.90,38
Hinze,Karchewski,Paget,$64011.23,45
Dennie,Claybourne,Browning,$80479.39,53
Misha,Wherrett,Fieldstone,$125822.18,48
Benni,Kermitt,Crescent Oaks,$63351.04,67
Hamnet,Domeny,Drewry,$27168.29,51
Patricio,Danahar,Esker,$5211.68,46
Tarrance,Kondrachenko,Colorado,$24468.18,58
Normy,Dupey,Sutteridge,$18832.71,40
Mikey,Shorland,Lakeland,$116881.79,33
Pete,Gallimore,Homewood,$191645.97,20
Ruperta,Hukin,Towne,$40822.70,53
Sibilla,Rickcord,Granby,$104467.66,21
Hannie,Dally,Veith,$25387.39,25
Marve,Faulo,Fordem,$114481.96,64
Julissa,Tankard,Talisman,$131502.70,62
Ruperto,Pinner,Florence,$98358.97,29
Aldis,Le Gassick,Lillian,$38485.99,34
Gianina,O'Lunney,Anniversary,$199651.12,35
Kessiah,Fotherby,1st,$77621.33,60
Kory,Haslen,Maywood,$48071.94,43
Tobe,McGow,Garrison,$177060.14,67
Misti,Collumbell,Nelson,$149627.35,57
Hatti,Templman,Sundown,$90619.77,26
Linell,Durno,7th,$92268.95,20
Rosanna,Laweles,Golf Course,$105243.30,42
Rina,Stallen,Garrison,$187208.90,31
Tannie,Ruggieri,Killdeer,$103241.08,21
Neall,Buterton,Boyd,$59620.02,48
Veronike,Cafferty,Schmedeman,$138971.87,55
Hugues,Northam,Waywood,$45577.76,20
Tymon,Capon,Bunker Hill,$11206.77,49
Serene,Ramelot,Namekagon,$28204.23,64
Johnath,Kiddye,Fairfield,$114172.30,48
Edd,Ivashechkin,Del Mar,$35578.56,70
Alethea,Ferre,Rockefeller,$50089.57,35
Ezequiel,Greason,Riverside,$35075.07,61
Laetitia,Dinis,Kim,$152916.79,40
Dawna,Bohlin,Luster,$149461.63,57
Jimmie,McGurgan,Anderson,$199168.71,51
Eddie,Baytrop,Bultman,$93422.23,67
Clarice,Northgraves,Starling,$93396.20,51
Renate,Corlett,Ridgeway,$112692.97,61
Marcelle,Iddenden,Blaine,$75309.18,30
Rickie,McGuggy,Walton,$72097.80,53
Lorilee,Gill,Oriole,$74845.74,47
Eberhard,Girodon,Forster,$91695.02,57
Bamby,Townby,Transport,$42519.16,70
Say,Milington,Cottonwood,$91510.02,57
Jessamine,Cowan,Schurz,$56778.97,50
Doug,Pollington,New Castle,$117767.16,59
Herbie,Mackerel,Londonderry,$21129.34,23
Fayina,Bergeon,Troy,$136908.38,60
Gardiner,Hulle,Jay,$13905.16,69
Rubin,Linskill,Maple,$103336.83,21
Albertine,Lissenden,Burrows,$190951.11,51
Derek,Juris,Scofield,$26058.80,48
Yorgo,Dobrovsky,Daystar,$191998.23,32
Curry,Cordeux,Homewood,$199303.82,61
Blaire,Grimstead,Truax,$93588.86,45
Frazier,Hanstock,Shelley,$133852.87,62
Alma,Pollie,Lakewood,$174045.65,33
Tripp,Beardsell,Logan,$5981.66,36
Lynsey,Toppas,8th,$162719.25,49
Caterina,Mehew,Chinook,$28330.90,62
Emiline,Yellowlees,Sullivan,$131618.65,37
Ertha,Gorcke,Hoffman,$117930.91,30
Lanny,Possel,Sunnyside,$43118.05,38
Clemente,Hickford,Almo,$178525.89,68
Corrine,Gergolet,Springs,$109988.40,49
Tyne,Josephy,Dryden,$90898.56,27
Kassey,Fennessy,Prairieview,$43361.45,23
Link,Lorenzin,Nobel,$6456.21,26
Torrance,Chesshyre,Westport,$126833.13,70
Adelbert,Maymand,Barnett,$5435.67,27
Kaylil,de Pinna,Bartillon,$21899.17,29
Sibilla,Anscombe,Blaine,$28126.23,68
Rora,Duckitt,Hanson,$144818.12,41
Julietta,Gowen,Stone Corner,$107073.30,35
Cicily,Galland,Acker,$142350.83,46
Ingeborg,Vasyuchov,Homewood,$182158.78,62
Kendrick,O Sullivan,Northport,$9806.88,23
Guinna,Simcoe,Loeprich,$11096.58,37
Gwenny,Harler,Di Loreto,$119391.12,48
Konstance,Beaston,Elka,$79482.25,63
Nap,Chessill,Prairie Rose,$27135.65,65
Cristobal,Pigeon,Sunfield,$198020.16,46
Deane,McCurdy,Myrtle,$126733.81,25
Corena,Aldersley,Columbus,$191101.54,23
Emeline,Gligoraci,Harper,$131663.93,42
Loretta,Bowen,Oxford,$158218.12,66
Olivette,Blasiak,Amoth,$67760.23,70
Trudi,Estabrook,Mcbride,$169764.66,31
Milton,Teas,Miller,$184861.72,65
Adriana,Scoates,Dottie,$49975.53,54
Cherin,Dowey,Anzinger,$197649.00,29
Chandal,Copnell,Eastwood,$193666.35,34
Shae,Smeal,Milwaukee,$79488.51,61
Sibbie,Leyrroyd,Gulseth,$118525.14,56
Kore,Gotfrey,Norway Maple,$119210.53,51
Simon,Leinthall,Westridge,$173738.78,60
Cosetta,Pittoli,Morning,$63223.98,25
Wolfgang,Armitt,Bobwhite,$167474.24,48
Quincey,Willoway,Riverside,$198123.95,61
Gerhardt,Maynell,Carberry,$176632.92,37
Chancey,Roberds,2nd,$70420.85,43
Zoe,Blondin,Village Green,$168165.95,64
Brooks,Danev,Independence,$122193.57,62
Stevie,Willder,Novick,$23001.41,27
Dore,Kunzler,Arapahoe,$141445.38,46
Davine,Cratchley,Nancy,$43823.47,48
Theresa,Gubbin,Columbus,$188318.74,41
Kathi,Weightman,Judy,$182408.97,27
Patty,Sarfatti,Norway Maple,$195185.52,24
Marrissa,Crenshaw,Macpherson,$55531.26,20
Malissia,Fullilove,Lawn,$158688.66,55
Lowell,Hayen,Heath,$40511.10,46
Murdock,Dosdale,Comanche,$57572.37,64
Blinni,Casey,South,$81053.87,62
Georgie,Stockin,Goodland,$88154.09,28
Jehanna,Gustus,Lindbergh,$73770.36,67
Zorina,Beane,Village,$161206.15,33
Huntlee,Flight,Larry,$113813.49,28
Gloriane,McLarnon,Longview,$118963.24,33
Scarlet,MacKean,Helena,$7775.18,57
Adrianna,Gatland,Anthes,$53472.38,48
Fielding,Pala,Lukken,$41783.00,36
Lorenza,Derell,Buhler,$52048.33,25
Georgetta,Bilofsky,Homewood,$161334.76,62
Odele,Hutfield,Duke,$175939.34,43
Omero,Gribbins,Mcbride,$91473.87,61
Leona,Eagar,Moulton,$93383.05,21
Charline,Farfalameev,Forest,$48524.20,66
Jessey,Filyukov,Bashford,$70132.27,48
Ulick,McCarrell,Burning Wood,$39124.14,24
Micki,Jerosch,Declaration,$193913.68,55
Ashlie,Olin,Blue Bill Park,$21815.49,44
Daryl,Handrek,Carioca,$34293.58,38
Mick,M'Quharge,Eagan,$31841.65,66
Ingaberg,Chadwick,Harper,$110811.47,65
Alister,Giraudot,Eggendart,$23875.59,43
Denny,Beldum,Crowley,$130738.35,32
Cornelia,Cloutt,Bartelt,$182697.96,51
Garnet,Blose,Florence,$150191.24,41
Fleurette,Camplen,Columbus,$65119.80,49
Pavla,Keymer,Daystar,$164482.60,41
Lorinda,Darey,Annamark,$68430.26,44
Alon,Marron,Myrtle,$145393.50,49
Shaun,Gatchel,Almo,$153628.92,51
Farr,Lewington,Crescent Oaks,$196090.37,41
Marjorie,Stotherfield,Corscot,$89797.89,35
Cristie,Eliyahu,Prairieview,$82008.21,69
Jocko,Tollfree,Arrowood,$82524.47,47
Netta,Curran,Steensland,$68063.18,44
Malchy,Baildon,Moulton,$69685.03,25
Lanna,Breeton,Nobel,$152126.96,34
Polly,Philipot,Holy Cross,$8936.20,27
Les,Eiler,Eagan,$198667.40,69
Bunnie,Boden,Farragut,$151094.08,70
Dougy,Cutmare,Sherman,$77248.55,51
Lotti,Roggers,Heffernan,$115274.76,22
Veda,McCleverty,Sachtjen,$85114.26,43
Alvina,Pattillo,Monument,$168133.90,39
Linoel,Duffit,Mosinee,$73812.71,68
Marybelle,Kasting,Graedel,$31948.72,21
Everett,Sivil,Rieder,$121309.46,29
Lynelle,Stansell,Kedzie,$182724.88,30
Charmine,Walewicz,Glacier Hill,$197923.57,37
Jayme,Reubbens,5th,$141885.33,62
Buddy,Lilly,Knutson,$109842.08,69
Aron,Cuming,Fordem,$40606.65,53
Adelina,Seabourne,Colorado,$140310.92,49
Stillman,Derges,Leroy,$86007.52,33
Mathilda,Ruegg,Fair Oaks,$128211.08,41
Kristofor,Lambswood,American Ash,$53201.92,48
Price,Luther,Westport,$165160.94,33
Stacee,Wenzel,Ridge Oak,$62315.39,42
Edee,Cordelette,Victoria,$156643.06,50
Maximilian,Bedwell,Lakeland,$130376.61,43
Eliza,Jeanesson,Glacier Hill,$198093.91,62
Gelya,Robshaw,Emmet,$113950.35,64
Jo-ann,Jori,Forest Run,$6875.36,21
Hubie,Gothup,Kim,$172513.69,47
Engracia,Deakes,Crowley,$64701.35,58
Konstantin,Crookes,Hudson,$97754.61,70
Banky,Inkles,Caliangt,$80421.50,35
Salomi,Rippin,Maple,$112977.26,45
Carmela,Dehn,Knutson,$198868.39,43
Clarice,Casellas,Macpherson,$129784.41,37
Gris,Fyall,Nova,$113215.06,70
