first_name,last_name,address,salary,age
Con,Hlavecek,Farmco,$80034.10,24
Thomasa,Patullo,Dakota,$20039.29,49
Curt,Lindermann,Atwood,$128220.95,52
Trisha,Bogeys,Southridge,$98352.64,54
Valida,Mc Caghan,Dwight,$195890.44,25
Beverly,Polle,Daystar,$39704.40,69
Veronika,Gilleon,Randy,$154544.29,40
Wenonah,Jose,Dryden,$101921.95,32
Alasteir,Kidston,6th,$35718.17,34
Lloyd,Banane,Dawn,$155987.03,24
Saree,Eagar,Veith,$168386.04,51
Francyne,Dyers,Anhalt,$51031.15,49
Ronnie,Hordell,Ridgeview,$86786.49,25
Blaine,Muggleton,Di Loreto,$48432.90,48
Cassandry,Farryan,Melby,$13467.19,60
Sybille,Barlace,Johnson,$102762.83,39
Saxe,Giamo,Blue Bill Park,$120241.46,53
Emanuele,Milham,Bunting,$143769.87,68
Samuele,Muncer,Debs,$18371.27,26
Ashlen,Roycraft,Prairieview,$76062.39,67
Hallie,McBryde,Holy Cross,$191867.21,62
Stanly,Bauldrey,Hooker,$93797.00,43
Barbette,Heinemann,6th,$25273.72,47
Ralf,McKay,Messerschmidt,$43786.83,40
Holli,Clapperton,Hooker,$45066.58,23
Dilan,Meineck,Riverside,$79550.05,49
Paulette,Rown,International,$188251.96,20
Jean,Twaits,Brown,$133408.19,50
Marcella,Peerless,Rockefeller,$188840.82,36
Leontine,Geare,Coolidge,$147592.23,35
Cassaundra,Ilieve,Jackson,$105504.97,59
Dana,McGuinness,Rutledge,$99287.38,55
Pauletta,Tregale,Sunnyside,$189390.13,45
Ofelia,Rodear,Roxbury,$52199.98,44
Waylan,Coveny,Randy,$89128.97,20
Sarena,Chitter,Superior,$127189.74,49
Ahmed,Ramard,Kings,$172853.13,42
Udell,Tranfield,Holmberg,$193696.12,65
Thain,Lipprose,Farragut,$77426.52,24
Brinna,Terne,Roxbury,$93388.37,53
Stanly,Urry,Messerschmidt,$109497.33,55
Karisa,Jobling,Meadow Valley,$72503.20,60
Luke,Chasteney,Cascade,$164930.47,68
Garfield,Blasoni,Michigan,$66456.73,45
Nevins,Skpsey,Mockingbird,$45424.26,26
Corliss,Scimone,Mesta,$163352.51,31
Nowell,Allbut,Chinook,$183433.02,60
Griz,Clavey,Montana,$61664.86,35
Alric,Brew,Dahle,$10893.41,32
Rozamond,Bolderoe,Bluestem,$186844.73,55
Glory,Newling,Elmside,$192399.27,23
Consuela,Allmark,East,$57320.28,21
Etta,Bellany,Corscot,$136895.22,59
Sandra,Kennagh,Randy,$159782.44,34
Gene,Jex,Northport,$177687.59,31
Estrellita,McGinn,Rowland,$100892.45,52
Muffin,Sparkwell,Loomis,$142752.57,64
Andy,Scarsbrooke,Sloan,$77103.56,22
Rosella,Barendtsen,Vera,$138157.94,58
Wilie,Olyunin,Lien,$24503.00,45
Gar,Salthouse,Victoria,$146737.11,63
Wynny,Curr,Elka,$93918.78,55
Helen,Ventom,Buena Vista,$83167.95,61
Washington,McCaskill,Aberg,$35983.98,25
Genvieve,Skirving,Barnett,$22118.45,64
Eran,Stanyforth,6th,$130000.36,68
Seamus,Graveney,Cherokee,$158770.00,28
Gilbertina,Schulken,Hollow Ridge,$144969.68,39
Sile,Maskall,Waxwing,$105102.65,49
Antoinette,Margerison,Monica,$156663.84,33
Dynah,Frangione,Delaware,$72415.60,38
Alano,Littlepage,Corben,$7508.14,42
Kendra,Spriggs,Stuart,$17834.56,61
Roth,Mocher,Raven,$143120.56,61
William,Gokes,Starling,$44577.38,45
Issi,Portman,Grim,$96935.60,43
Benson,Hyam,Dahle,$94632.48,55
Clifford,Wellwood,Manley,$15847.47,70
Ermina,Kopf,Grover,$125668.20,29
Raye,Howson,Pierstorff,$103421.08,40
Cornall,Pickerill,Portage,$150742.26,27
Zandra,End,Scott,$56268.36,37
Dermot,Habard,Pond,$113877.70,49
Farrah,Kollatsch,Steensland,$11935.73,22
Nolan,Reubel,Bultman,$192996.38,34
Sherwin,McElhinney,Debra,$95324.22,21
Andy,Monnelly,5th,$168904.67,35
Ricoriki,Townsend,Myrtle,$119567.05,34
Cinderella,Glawsop,Columbus,$22026.26,32
La verne,Keasy,Talmadge,$38754.82,28
Eliot,Khadir,Dennis,$161720.40,40
Obidiah,Priestland,Dunning,$64567.14,38
Marchelle,Cattemull,Maple,$118754.94,47
Albert,Pulley,Summerview,$72736.82,58
Haily,Moss,Cody,$67646.43,64
Augustina,Dilon,Westend,$40077.69,48
Jervis,Imason,Barby,$73842.96,31
Gerek,Labell,Rigney,$104943.11,42
Guss,Ingledow,Brickson Park,$96777.41,60
Stepha,Hessay,South,$144490.14,55
Dennet,Mugford,Mccormick,$31832.46,28
Athena,Wildblood,Tony,$39371.53,59
Sari,Boddy,Tomscot,$184428.90,29
Jaymee,Littlejohn,Pierstorff,$17015.10,41
Holly-anne,Quesne,Sycamore,$68935.94,38
Catlin,Kunz,Merchant,$195989.83,60
Zared,Gooly,Prairieview,$72720.72,66
Gene,Aiken,Barnett,$194835.36,37
Aurea,McBay,Butternut,$47391.95,70
Moselle,Byforth,Lillian,$132473.22,45
Cherice,Guyot,Westend,$98616.27,41
Zia,Ferrer,Manley,$85909.16,58
Waite,Ismail,Twin Pines,$59559.55,20
Tadeo,Lesly,Vahlen,$24889.13,38
Shandy,Dimanche,Pepper Wood,$110049.29,46
Tess,Astill,Linden,$66369.88,37
Dario,Pennoni,Sycamore,$185859.15,52
Thomasina,MacMeeking,Lakeland,$185485.70,37
Suzy,Sumbler,Raven,$121358.11,50
Con,Dreinan,Vahlen,$125876.03,42
Bordie,Tidy,Basil,$26115.14,37
Jessi,Siman,Valley Edge,$155403.45,45
Marthe,Jaegar,Bay,$74546.92,55
Verge,Esseby,Rigney,$182205.21,58
Marietta,Isacq,Northfield,$102184.46,25
Ellerey,Foulds,Melby,$44467.67,58
Paulina,Pocke,Fisk,$123139.41,48
Gennifer,Standring,Nancy,$129184.56,59
Odey,Ibanez,Shelley,$39389.40,33
Aubert,Bennitt,Elmside,$103714.78,55
Tomi,Dwight,Dayton,$35011.30,65
Lydon,McCready,Monument,$125498.55,28
Tate,Mahedy,Londonderry,$13314.50,56
Ewan,Kringe,Monterey,$113942.81,38
Hartley,Amaya,Quincy,$173060.94,67
Tannie,Milson,Manufacturers,$94414.92,56
Babara,Mallion,Oneill,$90129.63,52
Hayley,Drawmer,Portage,$189891.35,67
Hubie,Kynan,Ludington,$73363.79,40
Willetta,Bende,Everett,$165278.10,34
Shirl,Anfusso,Granby,$98504.75,43
Micah,Oherlihy,Toban,$70361.97,57
Andras,Bortoletti,Anhalt,$7737.83,26
Virgie,Sawford,Knutson,$98332.20,70
Josh,Piel,Petterle,$199250.99,43
Noelyn,Kobus,Blaine,$89117.68,27
Urson,Swains,Cascade,$62429.74,51
Briny,Swepstone,Butternut,$76580.87,40
Grange,Yokelman,Killdeer,$33685.55,58
Dee,Clampton,Chive,$105226.93,27
Brandyn,Morstatt,Laurel,$73756.15,21
Gaylor,Faulkener,Scott,$15837.29,45
Virgie,Fogel,Colorado,$115092.99,30
Lesly,Crowther,Oxford,$125405.35,68
Cherry,Cruttenden,Scott,$88733.91,47
Edie,Khristyukhin,Veith,$104513.91,53
Nickey,Lomond,Crescent Oaks,$145692.54,31
Siobhan,Debow,Glendale,$163200.28,51
Nananne,Wallas,Shelley,$95774.76,27
Hardy,Tomaszynski,Cordelia,$39396.17,58
Hedwiga,Petrina,Atwood,$134408.90,24
Noah,Schubbert,Browning,$33663.40,22
Johna,Wogan,Summit,$170986.29,30
Tremayne,Gorusso,Sherman,$188014.10,38
Akim,Bowyer,Chive,$164859.32,67
Vaclav,Sterzaker,Buell,$140297.29,35
Vikky,Ilyinski,Gulseth,$28118.01,43
Fabian,Du Hamel,Bellgrove,$53265.56,40
Axe,Setterfield,Farmco,$82842.21,46
Onfre,Loudwell,Hauk,$78233.64,48
Ardine,Cockings,Cardinal,$92367.58,38
Cullen,Curragh,Norway Maple,$14092.05,62
Khalil,Undrill,Carioca,$148909.97,22
Lorelei,Melley,West,$106558.37,25
Philomena,Vogt,Dayton,$137451.38,21
Barnabas,Tarbatt,Sage,$108805.28,67
Lauretta,Rielly,Schlimgen,$34196.71,63
Jackquelin,Fearnyough,Sundown,$79540.89,57
Heddie,Lydiatt,Reindahl,$57898.21,58
Goldi,McClymont,Gerald,$199390.57,49
Justine,Pybworth,Homewood,$29230.68,27
Germain,Wesley,Linden,$40803.65,47
Remington,MacClay,6th,$169880.16,61
Bertina,Badger,Lunder,$150523.21,64
Nickola,Alecock,Spenser,$115666.59,36
Jerry,Sickamore,Cottonwood,$101627.54,23
Antoni,Willgress,Pankratz,$32429.98,27
Chrystel,Zealander,American Ash,$44298.31,32
Adair,Corke,Gulseth,$114064.13,56
Pennie,Sutliff,Twin Pines,$49623.44,39
Latrina,Probert,Michigan,$109779.43,23
Pansie,Wallington,Duke,$171182.36,68
Celestia,Dotterill,Express,$46220.21,57
Simonne,Bonallick,Butterfield,$153660.83,45
Jarib,Janz,Randy,$103683.08,66
Margit,Ferie,Carioca,$144019.40,51
Sigvard,Lacasa,Marquette,$105446.87,67
Fowler,Davage,Amoth,$87457.82,23
Cary,Tomasino,Nelson,$164069.26,22
Bjorn,Minnis,Vidon,$44845.46,26
Melantha,Drynan,Muir,$69166.14,50
Annora,McGlone,Gerald,$156213.50,30
Edee,Pratley,Holmberg,$175347.39,48
Carmelina,Lindblom,Lakeland,$160103.92,45
Galen,Fishe,Declaration,$122449.90,62
Jud,Huller,Esch,$150967.78,52
Forrest,Rubinovitsch,Anthes,$8105.17,60
Marti,Raincin,Union,$87612.68,70
Rodd,Keedy,Fairview,$124035.55,41
Emma,Torbard,Bellgrove,$114899.18,28
Harlan,Peckitt,Delladonna,$80258.57,39
Tilly,Otson,David,$96157.91,29
Gianina,Bellinger,Sachs,$172807.55,33
Salomon,Learmont,Forest Dale,$119314.08,33
Koressa,Hourihan,Waubesa,$66390.25,53
Amalea,Verecker,Laurel,$45575.14,50
Wait,O'Shiel,School,$60537.35,24
Vannie,Hunnicutt,Luster,$122717.25,50
Christean,Turton,Linden,$197396.97,63
Lucas,Belamy,Bobwhite,$124711.15,25
Xylia,Quadri,Golden Leaf,$39472.12,59
Zandra,Caldaro,Cottonwood,$154222.50,30
Edwin,Chisnall,Northwestern,$16928.50,64
Theodoric,Highton,East,$15647.79,61
Marcos,Backshall,Clyde Gallagher,$198006.16,65
Shay,Ponton,Sullivan,$22497.07,22
Tanhya,Heymann,Upham,$81623.91,67
Nobe,Headings,Ramsey,$107537.40,57
Hilarius,Foster,East,$152028.23,51
Flin,Roughsedge,Mccormick,$146544.34,40
Foster,Feldmark,Jackson,$143324.62,60
Lorant,Settle,Lukken,$54710.32,29
Jocelyn,Edgeley,Drewry,$167436.89,21
Elva,Wehnerr,Loftsgordon,$53138.74,35
Lyndsie,Cummins,Park Meadow,$100422.49,48
Sanford,De Wolfe,Westerfield,$44523.08,23
Sly,Bellam,Farmco,$159052.17,34
Mitch,Ashwell,Hermina,$83075.90,55
Maximilianus,Paling,Nevada,$77773.92,43
Ellen,Muggleston,Dottie,$64887.98,24
Druci,Ridgwell,Bowman,$34022.42,52
Everett,Infante,Aberg,$95131.68,63
Janeczka,Tuberfield,Crescent Oaks,$123886.86,56
Petr,Forsythe,Swallow,$8445.33,21
Henka,De-Ville,Cascade,$59908.85,40
Erin,Haton,Westport,$80570.04,36
Bernadene,Swetmore,Trailsway,$86510.48,59
Kinnie,Pammenter,Banding,$67908.69,50
Vance,Higginbottam,Northland,$114668.98,54
Louella,Swaite,Evergreen,$79401.30,61
Joby,Norfolk,Mendota,$33767.95,42
Heather,Amorine,Ohio,$23557.68,22
Shae,Baldoni,Sauthoff,$199947.30,64
Yankee,Rapa,Colorado,$199545.45,59
Katharina,Ferryn,Ryan,$9622.70,67
Cullan,Dagg,Pepper Wood,$190683.73,30
Mikol,Elder,Lindbergh,$113161.49,39
Hoyt,Delamere,Hoard,$101399.59,48
Gerti,Pauletti,1st,$154039.09,42
Merle,Tansill,Hansons,$87248.30,33
Ulysses,Schowenburg,Menomonie,$95480.30,62
Lorin,Poundesford,Ryan,$16273.63,26
Enrika,Harrowell,Vermont,$62695.93,39
Artemas,MacCaig,Stone Corner,$25113.80,69
Sonny,MacNaughton,Fairview,$122100.82,34
Crin,Aymes,Mayfield,$158838.17,46
Gib,Balthasar,Eliot,$101150.87,45
Ludvig,Stockell,Lakewood,$123057.70,52
Giustino,McKeowon,Erie,$60104.04,35
Elden,Bosdet,Stang,$188101.09,22
Denny,Lauchlan,Debra,$38152.51,45
Chris,Steuart,Jackson,$68944.43,22
Nickie,Sleeford,Anderson,$8914.87,49
Humbert,Brims,Pennsylvania,$178650.87,49
Ivett,Doodson,Harper,$30086.77,45
Tessa,Madge,Carioca,$111759.94,37
Velma,Vittet,Hoepker,$128411.07,49
Christabella,Kubat,Basil,$17752.53,49
Hogan,Janisson,Mallard,$6086.11,22
Celesta,Astall,Lunder,$32832.98,68
Roxi,Reville,Northwestern,$175266.07,30
Borden,Linck,Hoard,$97652.20,26
Nevil,McCaffrey,Oak Valley,$80903.30,31
Ogdon,Breese,Pearson,$34474.27,65
Dina,Buzek,Sommers,$172662.64,29
Mary,Seedman,School,$32313.89,69
Dallon,Guisot,Orin,$30015.85,37
Garek,Langthorne,Sugar,$185604.19,65
Forrest,Ede,Kropf,$98293.24,42
Kerrie,Simmers,Marcy,$116866.24,52
Timmie,Battleson,Roth,$126836.85,58
Rina,Finden,Kings,$59849.22,31
Darbee,De Mitris,Hoard,$20923.09,38
Gussi,Dykes,Lighthouse Bay,$148902.52,32
Gaven,Gerren,Carberry,$32752.55,27
Riannon,Emmert,Melrose,$110863.55,50
Emerson,Exter,Clove,$153227.78,63
Jonis,Everix,Oxford,$101720.37,27
Jemie,Hiseman,Armistice,$173891.15,61
Kanya,Watkins,Straubel,$43606.21,65
Dorie,Chittleburgh,Coleman,$62221.13,58
Shae,Start,Evergreen,$15050.03,29
Idalina,Scirman,Nelson,$78282.00,64
Stillmann,Windaybank,Union,$68063.93,52
Nickolaus,Bagger,Pearson,$12629.81,45
Carlo,Ellins,Continental,$79528.54,41
Gwenni,Winger,Grim,$83213.32,41
Marian,Lydden,Mesta,$170186.39,21
Humfrid,Booley,Tony,$58894.51,45
Corby,Marwick,Farwell,$116568.74,50
Almira,Basley,Pine View,$125664.51,44
Goldi,Archbell,Reindahl,$184007.67,60
Doralin,Bottelstone,Meadow Valley,$26132.08,29
Camella,Forster,Annamark,$76888.46,42
Judd,Weatherhead,Mosinee,$136716.69,66
Jerad,Lates,Myrtle,$178515.96,42
Romeo,Gianolo,Lerdahl,$162413.40,64
Eleanora,Lambrecht,Anthes,$180311.85,39
Karly,Lankester,Alpine,$16423.10,22
Rem,Donnachie,Old Gate,$120115.38,20
Melessa,Kroch,Barby,$115161.25,44
Kristi,Thing,Mallard,$40875.22,37
Purcell,McCullogh,Ohio,$71216.01,61
Therese,Ashborne,Garrison,$67156.09,25
Boigie,Perrin,Bobwhite,$78229.71,46
Jessamine,Bletsoe,Moland,$114022.24,67
Catherina,Lodden,Novick,$33669.00,37
Xaviera,Fernando,Hooker,$101568.57,22
Amitie,Huckstepp,Eagan,$102212.13,65
Vernice,Askew,Fairview,$167726.39,51
Wash,Waller-Bridge,Nevada,$133372.84,33
Arielle,O'Gleasane,Hoepker,$164904.18,46
Collette,Scudamore,Vahlen,$91829.31,62
Barnabas,Crampsey,Susan,$190213.53,45
Edmon,Gendricke,Knutson,$56874.74,44
Saraann,Crombleholme,Waywood,$123905.70,41
Brunhilda,Tireman,Dwight,$120523.46,49
Nevsa,Wapples,Milwaukee,$88666.59,21
Reid,Maggorini,Anthes,$65200.80,23
Breena,Tschursch,Stone Corner,$119146.37,29
Peggy,Coltart,Fremont,$81665.18,48
Bunny,McPolin,Evergreen,$191493.99,29
Bethena,Stroyan,Hintze,$128621.83,29
Retha,Blabber,International,$13762.28,56
Rolfe,Mustard,Thompson,$46097.59,53
Jennine,Grangier,Cottonwood,$140932.95,62
Beryl,Jennaroy,Hollow Ridge,$112583.60,47
Meara,Lancaster,Montana,$126426.07,60
Ileana,Keuning,Weeping Birch,$113930.96,44
Karola,Jesteco,Jay,$116403.59,58
Bartram,Lincoln,Grim,$163593.32,64
Jemmy,Robeson,Mockingbird,$122872.46,62
Irvin,Astridge,Corscot,$54888.12,62
Dugald,Clucas,Anhalt,$61263.23,40
Susann,Tedman,Weeping Birch,$170658.54,41
Carmita,Juggins,Reinke,$143572.18,55
Spike,Duckham,Carberry,$21310.65,38
Marylynne,Vagges,Morrow,$119001.32,27
Norene,Hallwell,Westerfield,$74971.92,20
Moll,Torfin,Merchant,$137128.44,58
Harlie,Venditto,Elka,$118477.46,33
Larina,Strutton,Oak Valley,$159780.18,29
Willa,Kitcher,Anhalt,$162415.85,54
Charmane,Neagle,Corry,$134818.69,53
Tybi,Krolik,Calypso,$156024.01,58
Rollo,Astridge,Cascade,$166797.74,44
Renate,Limeburner,Reinke,$137353.96,23
Ernesta,Chimenti,Schurz,$139042.64,60
Jayne,Purchon,Pawling,$41835.01,37
Fannie,Clayill,High Crossing,$21625.06,63
Arleyne,Piccard,Elka,$36256.23,57
Dorris,Darlaston,Carberry,$21616.63,63
Zsa zsa,Veale,Butternut,$27304.18,51
Francene,Hardaker,4th,$49269.81,52
Maegan,Willson,Heffernan,$132533.80,52
Hilton,Pawden,Helena,$171735.33,54
Weider,Southerns,Twin Pines,$138683.37,35
Wallis,Piddick,Sunfield,$132650.93,28
Lorry,Ripping,Maple,$78929.44,65
Guglielma,O'Doherty,Monica,$91734.37,26
Minne,Himsworth,Sage,$43831.03,59
Cos,Jeffcoat,Lakeland,$87792.17,22
Stefan,Atkinson,Cardinal,$84250.17,21
Derril,Zamboniari,Green Ridge,$84154.42,21
Blair,Harmond,Crescent Oaks,$190103.40,63
Robb,Robert,Swallow,$188852.71,53
Connie,Ghione,Cambridge,$51412.33,70
Nike,Bonin,Emmet,$132171.25,60
Gasparo,Tailby,Grasskamp,$188141.55,59
Jorry,Isacsson,Thackeray,$65839.03,66
Anjanette,Moss,Mosinee,$169488.46,66
Myer,Fulcher,Grayhawk,$189390.01,43
Sol,Dain,Jana,$75767.01,32
Geno,Naerup,Morrow,$187165.15,35
Nadiya,Ramsdale,Delladonna,$5567.59,46
Giorgi,Aronson,Erie,$84508.42,57
Joycelin,Goreway,Susan,$126849.97,57
Dee dee,Grishmanov,Superior,$148455.20,22
Julee,Loud,Drewry,$135352.61,44
Burr,Dwelley,Ronald Regan,$174621.14,45
Sukey,Ariss,Jay,$143205.40,38
Molli,Abramamov,Mendota,$42928.44,65
Hamid,Bohin,Duke,$96379.06,59
Martha,Gerrelts,Tennessee,$144105.75,42
Lorilee,Dendle,Luster,$85548.37,22
Denys,Josephs,Independence,$81041.96,43
Bary,Franz,Blackbird,$9579.83,45
Winny,Fierro,Briar Crest,$172855.78,67
Felicle,Caig,Dorton,$20204.09,62
Hinda,Dyet,Express,$88724.34,46
Rudolph,Horsey,Warbler,$159615.51,64
Phoebe,Rodge,Portage,$141005.34,26
Regina,Readshall,Anniversary,$7698.39,64
Seamus,Trunkfield,Badeau,$56484.78,41
Sella,Greenhouse,Hudson,$154169.17,65
Alyda,Dorrell,Drewry,$139978.80,29
Christina,Skala,Walton,$38608.72,55
Ferdie,Lawles,Redwing,$76104.49,21
Ingamar,Limpertz,Hooker,$30729.86,59
Bernadene,Savins,Buell,$193046.91,37
Kimbra,McPhilip,Susan,$128898.54,61
Adiana,Braiden,Corben,$59187.66,54
Thane,Balaizot,Hovde,$74227.48,54
Liza,Ropp,Bashford,$154381.24,61
Adrianna,Headley,Hooker,$92965.22,43
Dinnie,Dickon,Tony,$15464.92,53
Sharai,Swalowe,Vernon,$91953.92,21
Julia,Wrightim,La Follette,$82072.70,32
Justin,Challicum,Surrey,$189851.17,51
Tandi,Bruckman,Golf,$116004.32,32
Francesca,Boldt,Kedzie,$83026.97,53
Amelita,Thridgould,Moulton,$32623.08,52
Melly,Glascott,Waxwing,$155335.63,48
Patrick,Dawidowicz,5th,$105278.64,36
Creighton,Ham,Holmberg,$71982.99,43
Mathe,Twinborne,Alpine,$78507.48,22
Novelia,Gartside,Anniversary,$197558.39,43
Chicky,Glencros,Golden Leaf,$125892.33,45
Dorie,O'Driscole,Boyd,$83538.53,57
Nat,Syer,Village Green,$120310.77,52
Ebba,Hollyland,Summit,$180424.75,29
Colas,Drage,Monterey,$166324.44,38
Isabella,Henriques,Sutherland,$56508.51,43
Viviene,Backs,Dawn,$49911.24,51
Jean,Flowerden,Mosinee,$36274.79,48
Adelle,Moscrop,Darwin,$199722.82,23
Any,Hinge,Vermont,$9054.63,23
Ivett,Disney,Nelson,$184555.47,24
Tine,Pantecost,Harper,$192809.49,40
Garrick,Kinforth,Brickson Park,$54355.12,57
Madge,MacKaig,Claremont,$121011.50,38
Vern,Heffron,Old Gate,$89685.24,28
Gilberto,Leathwood,Washington,$115242.57,51
Melicent,Shakesby,American,$127395.54,63
Freedman,Marconi,Meadow Ridge,$189436.85,53
Giles,Ruddin,Nancy,$170342.30,26
Nealson,Izkovitz,Dennis,$17269.72,25
Rana,Jeste,Graceland,$27133.03,43
Amy,Gallear,Bayside,$23512.36,58
Carmella,De Giorgio,Nancy,$55458.60,58
Jobina,Streather,Lighthouse Bay,$195022.36,50
Roman,Benley,Kenwood,$21053.07,23
Micky,Atlay,Vermont,$194487.52,48
Dino,Pennuzzi,Coleman,$187410.42,35
Jo-ann,Bendall,Artisan,$111295.86,26
Madelin,Nisby,Hollow Ridge,$192072.85,49
Harriot,Hounsham,Tony,$133116.08,59
Tamma,Glusby,Muir,$22949.63,40
Jule,Duchart,7th,$81996.18,22
Monte,Jime,Dwight,$186883.72,36
Godfrey,Spurret,4th,$78255.75,41
Nert,Crathorne,4th,$159490.43,24
Averil,Sharkey,Kedzie,$128195.26,37
Noelani,Rooke,Schiller,$121851.03,52
Dorey,Eastridge,Burrows,$126051.59,55
Robbie,Bisgrove,Graceland,$17697.49,66
Tanner,Peres,Center,$162022.86,38
Caresse,Kier,Ridgeway,$58917.90,27
Adelaida,Yokel,Montana,$35036.18,60
Missie,Stout,Annamark,$130653.46,28
Deirdre,Tofano,Veith,$92620.63,52
Eveleen,Causby,Shopko,$11288.83,30
Beatriz,Crank,Daystar,$181322.04,48
Bond,Yarrington,Vermont,$151353.08,40
Judi,Edwick,Hermina,$108003.44,50
Tristam,Cristofvao,Kropf,$139783.21,39
Ashleigh,Remer,Surrey,$7952.80,57
Fionna,Mayston,Crest Line,$169413.46,67
Eleni,Dorro,Carioca,$190566.57,28
Marsha,Bolam,Utah,$138494.57,48
Cass,Kitson,Butternut,$195202.12,50
Marcos,Degli Antoni,Graedel,$30342.90,27
Karisa,Wallwork,Superior,$22511.21,29
Lindsey,Aslott,Darwin,$50061.69,48
Lauri,Lamb,Forest Run,$176735.41,37
Morena,Hayth,Ridgeway,$68770.62,25
Simmonds,Crank,Bonner,$188262.36,67
Kenn,Kellen,Lighthouse Bay,$45132.65,67
Poppy,MacInnes,Butterfield,$103870.76,55
Nelson,Androck,Namekagon,$43521.94,25
Thorsten,Ruler,Merry,$130734.19,55
Danny,Reicherz,Brown,$174028.40,21
Russell,Davidovitz,Fallview,$127251.43,56
Mose,Selbie,Ilene,$88142.37,41
Roland,Bastie,Homewood,$190702.49,68
Kelsey,Saxby,Talmadge,$198055.26,28
Tonye,Patman,Lakeland,$93375.46,70
Elspeth,Binny,Calypso,$38960.64,67
