first_name,last_name,address,salary,age
Marieann,Methuen,Karstens,$98813.12,21
Wenda,Pittendreigh,Granby,$189151.74,62
Jehu,Pooley,Crescent Oaks,$131855.20,58
Emanuel,McQuilkin,Longview,$44737.92,69
Asher,Blacklock,Dwight,$22160.22,27
Leopold,Ferneley,Hooker,$184255.06,30
Poppy,Ravelus,Fairview,$103236.32,36
Sandy,Chennells,5th,$198455.09,44
Efren,Goakes,Tennessee,$81229.32,47
Muire,Woodroff,Prairieview,$197989.92,53
Chrissie,Enion,Ruskin,$73165.78,20
Ursuline,Derham,Meadow Vale,$106114.54,48
Celie,Cheake,Burning Wood,$121053.71,31
Linn,Naile,Bluejay,$39951.61,59
Galen,Ellse,Cambridge,$155393.19,57
Bent,Baynton,Norway Maple,$113487.27,23
Gay,Grimsdith,Raven,$136738.58,56
Avrit,Doldon,Del Mar,$183257.60,36
Whitaker,Pickerell,Raven,$198641.96,63
Trstram,Gjerde,Superior,$48149.24,21
Lorain,Pillinger,Dottie,$129842.82,40
Danita,O' Clovan,Aberg,$51790.08,68
Roddie,Seide,Fulton,$145132.47,61
Lily,Hentze,Caliangt,$157090.32,23
Ursa,Avann,Pawling,$119667.13,33
Gabriello,Salmen,Lakeland,$71211.96,69
Bordy,Behneke,Tennyson,$55719.69,41
Editha,Bazell,Ridgeway,$173897.05,40
Cinda,Hellyar,Corben,$159812.95,62
Francisco,Yakubowicz,Artisan,$185685.16,67
Gertrud,Dubarry,Cherokee,$177327.94,23
Mathias,Arnaud,Dwight,$125149.33,37
Ferdie,Dominka,Paget,$95691.66,33
Danyette,Keeffe,Pearson,$195946.60,26
Clayson,Galsworthy,Grasskamp,$173573.57,61
Silvio,Devenny,Pankratz,$61573.26,33
Becki,Flello,Fuller,$16606.06,29
Cindra,Avrashin,Mitchell,$149846.51,27
Alvis,Aiskovitch,Shasta,$29581.76,45
Mimi,Milch,Reinke,$77973.00,33
Edgardo,Izard,Everett,$46889.44,41
Poppy,Myatt,Farragut,$154309.01,66
Oralle,MacManus,Marcy,$163770.71,59
Braden,Sellars,Columbus,$177958.02,29
Lilyan,Bellini,Sunnyside,$77684.55,37
Waverly,Cardozo,Sachs,$197264.87,40
Malinda,Beaumont,Bunting,$139254.36,36
Cedric,Cockling,Buell,$107809.85,63
Kylynn,Stoker,Mendota,$109810.89,63
Lucy,Gaskell,Logan,$77123.57,42
Gloria,Treece,Maywood,$52805.44,39
Ludovico,Hully,Heffernan,$158761.31,48
Felipa,Varren,Anhalt,$67421.00,39
Willa,Dougary,Bunting,$31030.67,20
Merilyn,Neale,Carioca,$9767.92,26
Tripp,Ruf,Morrow,$145479.52,61
Stephine,de Pinna,Westport,$146810.52,50
Hetty,Toppas,Dahle,$48931.70,29
Pet,Jermyn,Hoepker,$144286.82,48
Brockie,Dacey,Oxford,$72080.17,49
Martica,Lynnett,Corscot,$135856.93,29
Waite,Giacomo,Swallow,$131606.61,51
Konstantin,Woolacott,Stone Corner,$31615.66,42
Eddie,Bilbee,Lerdahl,$28565.94,39
Bernelle,Mowat,Carpenter,$115480.71,37
Rhetta,Aggott,Larry,$67362.81,34
Bertrand,Fowle,American,$162894.29,46
Lucais,Dohr,Moose,$113164.35,21
Ladonna,Banaszczyk,Annamark,$52918.59,48
Modesty,McNelly,Eggendart,$27538.08,52
Trudie,Sleightholm,Arrowood,$135068.06,45
Moe,Lardeur,Talisman,$150299.18,20
Sephira,Click,Westridge,$195269.85,36
Fanechka,Orpwood,Garrison,$123044.55,60
Wildon,Patriskson,Dixon,$55680.48,27
Griz,Bayston,Lukken,$42167.41,21
Leonie,Bourgourd,Spohn,$132418.61,54
Nelie,Herrero,Dottie,$164084.74,51
Nolana,Guest,Blue Bill Park,$53258.04,43
Kent,Geater,Gerald,$35439.39,70
Brear,Varrow,Maywood,$18467.00,35
Roshelle,Astridge,Rusk,$119303.59,43
Max,Dohms,Erie,$94533.07,65
Connor,Andrasch,Troy,$196880.86,32
Kristien,Demko,Carioca,$33251.69,67
Hugh,Kolczynski,Barnett,$90761.37,60
Joycelin,Fulk,Brickson Park,$11270.49,61
Rikki,Karpfen,Thompson,$166676.52,29
Vanda,Danko,Mayfield,$37678.56,42
Collete,Almey,La Follette,$160530.49,54
Esma,Fenck,Warbler,$198619.38,61
Brianna,O'Lenane,Carioca,$38589.54,21
Kaspar,Knotte,Clove,$84966.97,66
Zackariah,Fluin,Nelson,$177329.46,38
Cristabel,Dadge,Coleman,$69323.68,36
Cacilia,Pigram,Pearson,$48043.08,34
Corella,Halksworth,Londonderry,$99469.69,38
Errol,Dach,Lyons,$160476.23,39
Coralie,Mallon,Grover,$87428.07,30
Arlinda,Dugall,Hooker,$108358.92,22
Livia,Sopper,Northland,$77325.61,57
Haze,Warlaw,Luster,$10858.38,67
Noland,Solley,Little Fleur,$39148.23,45
Jasen,Cutajar,Hintze,$154351.45,36
Heath,Krinks,Rowland,$146565.91,32
Rogers,McGuiney,Esch,$29948.97,63
Normand,Parlott,Waywood,$110372.81,45
Jermayne,Geldart,Moulton,$78697.09,35
Alva,Wolverson,Luster,$129789.42,28
Zaria,Rolph,8th,$93216.16,41
Nick,Versey,Mariners Cove,$36938.40,46
Adrianna,Goss,Lotheville,$192899.48,47
Curcio,Woolforde,1st,$153895.95,61
Karita,Cloughton,Bayside,$89903.85,45
Corbie,Circuit,Harper,$76077.28,64
Liane,Grovier,Sycamore,$155170.36,31
Benito,Middup,Ridgeview,$141265.12,60
Lorena,Leach,South,$47091.85,32
Aloysius,Lorens,Bellgrove,$96695.79,24
Staci,Bickers,Eliot,$126480.78,33
Jasun,Forward,Laurel,$181875.54,51
Delora,McGurn,Mesta,$62424.62,30
Eunice,Mulcock,Sheridan,$33048.47,39
Marnia,Grombridge,Prairieview,$183929.31,28
Rosa,Covert,Michigan,$173065.81,25
Bendix,Alberti,Dexter,$166636.05,32
Ermentrude,Castagnet,Pankratz,$154923.05,59
Melli,Mulles,Fremont,$128424.49,61
Jeremias,Grahame,Corscot,$102622.85,34
Madeleine,Cattrall,Dexter,$55763.03,41
Aurea,Egell,Columbus,$10765.34,48
Corly,Zecchinelli,Corscot,$104054.50,32
Conrade,Arend,Novick,$167903.60,48
Isak,Costa,Stuart,$170455.60,48
Blanche,Ellingham,Dexter,$183028.77,27
Barthel,Cottisford,Hayes,$164614.16,51
Berkeley,Marnes,Kensington,$156265.94,59
Mic,Aberchirder,Loomis,$150543.49,23
Skelly,Baudin,Caliangt,$30318.53,20
Britta,Pleasants,Clemons,$41743.61,34
Goran,Eakens,Summer Ridge,$192282.66,70
Ulberto,Peasnone,Bunting,$61490.56,52
Debora,Geerdts,Summer Ridge,$126345.56,63
Malina,Dirr,Arkansas,$111766.69,35
Wilfrid,Turfes,Mitchell,$108996.73,46
Carmina,Bes,Hermina,$86495.94,48
Kyle,Fouracre,Northport,$160758.47,52
Kristofer,Maddy,Amoth,$9764.11,44
Armand,Kiraly,Westerfield,$102874.12,30
Frankie,Fayerman,Graedel,$81728.84,50
Granthem,Mulcock,Jenifer,$121580.06,57
Ralina,Bosworth,Tennyson,$59623.31,23
Lauretta,Biss,Golf,$102781.63,32
Marys,Dallison,Hauk,$61832.21,62
Sile,Crassweller,Iowa,$114455.41,26
Aggi,Hare,Surrey,$122888.49,30
Lavina,Bruce,Sachs,$77763.09,54
Tirrell,Prynne,Glacier Hill,$84311.61,46
Constanta,Yve,Schmedeman,$166935.14,27
Laurens,Ivoshin,Upham,$7771.31,44
Farica,Bernadot,Marcy,$157346.27,61
Charlie,Junkinson,Oxford,$176375.17,44
Krishnah,Haynes,Corscot,$83263.08,61
Maryellen,Jones,Michigan,$18327.83,27
Gerti,Habin,Bayside,$34369.45,22
Jerry,Mohring,Truax,$136708.42,38
Malcolm,Drynan,Mitchell,$98125.83,49
Vergil,Ducarne,Algoma,$42888.64,56
Meir,Bergstrand,4th,$149340.53,34
Jeff,De Freitas,Continental,$156000.88,48
Teresina,Catterson,3rd,$169230.21,21
Danell,Fildes,Goodland,$97055.91,42
Jsandye,Fouch,Melrose,$128119.86,63
Kathi,Lante,Village,$180372.36,25
Cicely,Lansley,Michigan,$191091.61,51
Germain,Gowthrop,Valley Edge,$39477.82,36
Annora,Boerderman,Talisman,$95349.46,40
Carolina,Lavall,International,$64968.99,21
Buiron,Keets,Rowland,$193374.30,38
Cirstoforo,Malenoir,Oneill,$20196.89,67
Erina,Girardet,Darwin,$140283.12,24
Waring,Farington,Hanover,$158507.61,58
Esmeralda,Matterson,Becker,$17267.38,58
Willabella,Ogden,Oneill,$69656.27,47
Kirstin,Lehrmann,Lien,$108042.71,66
Willey,Satyford,Continental,$115705.74,47
Ava,Conochie,3rd,$56708.02,27
Wynn,Noriega,Roth,$154344.53,38
Rowland,McGiffin,Manley,$195214.03,36
Vick,Giercke,Jenifer,$104627.05,53
Eolande,De Ruggiero,Helena,$89171.85,40
Wrennie,Piletic,Sherman,$191040.43,67
Yurik,Jackalin,Declaration,$130382.24,45
Rogers,Craighill,Straubel,$63271.19,55
Gothart,Graham,Summerview,$75464.91,66
Lesley,Deaton,Brickson Park,$106996.46,39
La verne,Annott,Scofield,$115132.64,69
Amii,Martinet,Clemons,$122209.98,24
Henriette,Bartalini,Westridge,$90805.90,47
Joshua,Josselsohn,Blaine,$159010.54,59
Araldo,Toone,Waywood,$47661.15,59
Ulrika,Mizzen,Stone Corner,$22037.40,65
Karyn,Lissemore,Sundown,$52026.96,36
Gradeigh,Glaisner,Heath,$37777.19,22
Maggie,Woodyear,Express,$96581.77,28
Arvin,Billings,Crest Line,$198008.41,31
Karlens,Furlow,Sunnyside,$174816.22,41
Arlena,Jeaneau,Algoma,$132862.25,34
Rosamond,Whittaker,Northview,$62037.15,67
Mickey,Hindshaw,Di Loreto,$187004.34,33
Paul,Bulbrook,Westerfield,$185400.85,70
Ambrosi,Brownsmith,Warner,$40993.63,23
Olga,Atcheson,Macpherson,$197301.80,38
Charmion,Valerius,Cascade,$32981.40,45
Vassili,McIlvoray,Valley Edge,$184474.21,58
Krispin,Bridson,Prairieview,$90002.53,54
Valentina,St. Quentin,Lotheville,$188164.95,46
Bailey,Juza,Grayhawk,$153206.93,55
Hyacinthia,Kivlin,Bonner,$199852.83,47
Hubert,Jaouen,Huxley,$188349.24,50
Rosemarie,O'Geaney,Daystar,$128615.61,29
Tallie,Darinton,Kedzie,$100631.61,47
Mei,Djurkovic,Maywood,$57849.93,47
Isaak,Asche,Canary,$79820.06,33
Natasha,Roch,Fulton,$182582.51,23
Cherish,Bitten,Artisan,$57020.58,60
Cassey,Rainbow,Mosinee,$173605.57,29
Alfi,Gillbard,Ridge Oak,$152491.51,33
Ceciley,Dunnaway,Oriole,$92033.79,26
Colin,Colleton,Northwestern,$128983.67,22
Mikel,Raimbauld,Fairfield,$83717.61,25
Reta,Wakeling,Anthes,$190640.82,49
Dorian,Wharfe,Badeau,$168027.82,54
Holmes,Geraldi,East,$198992.36,64
Brion,Kohter,Corry,$26315.17,44
Caitrin,Kimbury,Monument,$162592.63,36
Martyn,Dovey,Spaight,$190306.24,34
Josephine,Bronger,Coolidge,$103578.81,40
Binky,Furlong,Blackbird,$195678.01,21
Rani,Iwanczyk,Texas,$44301.39,37
Jenni,Custed,Union,$33520.34,58
Moss,Cordelle,Haas,$97128.62,69
Elissa,Spellicy,Heath,$20752.67,31
Hakim,Benettini,Old Shore,$71426.35,24
Quent,Atter,Menomonie,$139696.77,42
Gill,Glazzard,Pine View,$168830.02,40
Shep,Corradi,David,$100196.08,65
Bryce,Evesque,Menomonie,$73467.87,22
Mathias,Oakton,Londonderry,$120414.24,51
Sutton,Ladon,Rigney,$148869.63,60
Mendie,Gooch,Grim,$163951.27,52
Billi,Moring,Heffernan,$6954.60,61
Fanny,Brazer,Summer Ridge,$102865.82,36
Clarie,Roseveare,American Ash,$20619.57,55
Ruperto,Snalom,Clove,$156389.50,70
Osborne,Danilovitch,Amoth,$6538.75,44
Korrie,Gagen,Hoard,$75605.69,25
Danielle,Fake,Northwestern,$180388.09,42
Ashlan,Rowlands,Randy,$98214.26,29
Ward,Frayling,Forest,$130212.93,29
Rhianna,Poland,Crownhardt,$177173.16,61
Cherida,Lambarth,Glendale,$39049.65,50
Alwin,MacKenney,Sullivan,$24713.21,69
Hale,Yellowlee,Erie,$157342.11,63
Modesty,Clatworthy,Boyd,$153232.94,59
Mommy,Smorthwaite,Coleman,$66762.66,30
Glyn,D'Avaux,Main,$27073.58,62
Redford,Blodget,Forest Run,$45772.84,68
Aldus,Howgill,Pankratz,$45593.65,33
Siward,Alwin,Summer Ridge,$170795.66,51
Abigael,McCallister,Anzinger,$107987.71,64
Debra,Joerning,Sachs,$71526.82,39
Lorry,Jobin,Raven,$139247.79,28
Ilaire,Palfreman,Calypso,$159907.04,56
Jania,Bradie,Portage,$51628.06,22
Dita,Rousel,Porter,$105118.52,50
Johann,Lye,Bayside,$85021.63,43
Bette,Chirm,Rowland,$107906.18,66
Aeriell,Soigoux,Cordelia,$122262.44,35
Poul,Money,Daystar,$198793.34,24
Gaspard,Wildish,Moulton,$151379.56,58
Anjanette,Eannetta,Continental,$159501.94,31
Cathe,Darwin,Mayer,$56677.86,33
Rhonda,Habberjam,Carey,$158076.34,30
Christoph,Sheffield,1st,$39001.81,52
Felipe,Sanders,Northland,$172380.22,21
Simeon,Kneale,Tennessee,$68284.43,60
Tobit,Glasscock,Garrison,$156894.11,34
Marwin,Cowderoy,Bellgrove,$46811.44,37
Janie,Carhart,Graceland,$110566.16,48
Joete,O'Gavin,Washington,$117176.05,34
Algernon,Oliveras,Kensington,$103621.74,66
Nicolina,Ledbury,Scoville,$166083.56,69
Alyss,Wilcock,Moland,$52610.51,37
Adolpho,Spread,Hintze,$148899.83,26
Ainslie,MacCurtain,Arkansas,$82236.65,29
Vance,Bonner,Straubel,$61845.82,34
Glynn,Lattimer,Delaware,$107218.97,44
Alec,Bevington,Surrey,$182872.45,20
Nessa,Pighills,Waxwing,$156612.77,64
Alicia,Baise,Prentice,$14017.17,47
Yuri,Rosenzwig,Blue Bill Park,$111562.58,32
Louise,Sissland,Blue Bill Park,$158556.66,51
Rozanna,Eyrl,Beilfuss,$155052.34,61
Elianore,Ragdale,Crescent Oaks,$111930.80,50
Bonnee,Castelain,Londonderry,$35363.23,66
Judye,Lambert,3rd,$63753.42,49
Cobb,MacGee,Mallard,$199451.55,57
Lauraine,Gregorio,Iowa,$173939.20,41
Vinnie,Petrou,Mayfield,$185747.63,33
Angelo,Mcwhinnie,Dottie,$196829.53,53
Efren,Fossitt,Mendota,$94237.47,35
Sondra,Jakaway,Towne,$102343.54,67
Kaleb,Strathe,Bay,$115097.63,27
Darrick,Packham,Towne,$26395.22,51
Milo,Baumann,Monument,$58965.85,45
Alexandra,Roark,Bluejay,$165924.82,21
Austin,Thorbon,Prairieview,$130579.03,41
Deni,Tabbernor,Cardinal,$141115.77,49
Nike,Busst,Declaration,$44326.32,62
Astrid,Sixsmith,Chinook,$185144.60,34
Nikaniki,Wigginton,Eagan,$152841.00,44
Flss,Bowes,Surrey,$34757.58,40
Tom,Rodolphe,Kinsman,$75143.92,63
Rica,D'Elia,Mcbride,$96687.39,56
Maurine,Roistone,Starling,$190173.57,21
Mariana,Malling,Monument,$17651.34,48
Gerry,Cudmore,Troy,$153164.35,67
Rossie,Tessington,Kenwood,$28199.91,56
Zena,Berardt,North,$23891.76,27
Abigael,Robens,American Ash,$20362.45,67
Adamo,Emmott,Ilene,$11792.44,28
Fee,Pearlman,Service,$157610.71,38
Miller,Dugood,Vera,$191742.06,62
Craig,Evesque,Forster,$194666.51,36
Luise,Flegg,Briar Crest,$7563.70,63
Fancie,Handrek,Green,$78808.29,67
Arleyne,Michele,Washington,$54557.99,37
Athena,Minard,Montana,$166665.40,32
Belle,Vane,Kennedy,$84051.16,53
Ximenez,Ellam,International,$32305.80,66
Myca,Sadgrove,Norway Maple,$135087.72,63
Conan,Eyam,Harper,$148334.87,67
Lukas,Doge,Victoria,$122684.60,56
Addie,Wyre,Sachs,$159424.85,24
Scottie,Aspin,Saint Paul,$92309.19,39
Lisabeth,Izaac,Weeping Birch,$162148.56,28
Rodina,Fairholme,Dorton,$128708.82,38
Ilario,Haggerstone,Old Gate,$73381.98,70
Rudolph,Gutherson,Straubel,$195875.67,55
Gallagher,Costain,Dottie,$140636.97,31
Kalinda,Jiggle,Mallard,$32288.60,23
Pam,Schwanden,Vernon,$75001.55,27
Ranna,Coetzee,Eagle Crest,$159909.62,66
Donnajean,Dunn,Montana,$12370.62,29
Andi,Scain,Armistice,$69996.49,25
Franklin,Kamien,Tony,$21937.46,68
Sigfried,Maxsted,Meadow Valley,$31013.55,30
Kirstin,Grisbrook,Shasta,$192504.09,30
Lynea,Egger,Almo,$129185.50,40
Osmund,Hurnell,Basil,$135969.11,52
Darnall,Skin,Village,$126095.25,63
Kailey,Jessep,Mallory,$197181.95,53
Agatha,Bradbrook,Katie,$187455.81,42
Bartolemo,Portchmouth,Lukken,$128996.38,41
Margarette,Garoghan,Eagle Crest,$123772.82,60
Ty,Udell,Kipling,$82415.16,32
Karil,Philipart,Oak Valley,$154298.83,65
Alexandro,Yukhnevich,Stone Corner,$168755.89,26
Gertie,Bawdon,Kedzie,$103958.31,58
Constancia,O'Scollain,Artisan,$150342.55,65
Iago,Rangell,Fordem,$19442.45,52
Laurel,Cornilli,Browning,$162201.66,43
Saxon,Yakobowitch,Eagle Crest,$54958.03,59
Dasie,Elsop,Barby,$41843.58,58
Fara,Budgey,Delaware,$43611.89,35
Thaine,Bacup,Carpenter,$17405.78,42
Bradan,Simanek,Doe Crossing,$110421.44,58
Freemon,Hassekl,Porter,$102255.95,25
Myrah,Batters,Rieder,$169854.23,68
Sheelah,Cadamy,Brown,$192218.58,48
Mohammed,Pinchbeck,Graceland,$92427.86,67
Camellia,Duligall,Washington,$184178.55,38
Wake,Yurchishin,Columbus,$111817.54,24
Harriet,Whyborne,Fallview,$192753.38,23
Rayshell,Roon,Continental,$116714.28,34
Gideon,Grigolon,International,$160594.29,43
Tammie,Huertas,Maywood,$27975.44,64
Margery,Karpets,Red Cloud,$62583.95,43
Cherin,Quant,Longview,$6111.44,33
Abra,Forber,Arrowood,$105135.72,55
Marla,Thonason,Merchant,$125044.97,60
Rinaldo,Blankett,Becker,$30409.25,61
Kerrill,Trass,Summer Ridge,$15177.83,57
Kennan,Oppie,Cottonwood,$144613.51,44
Giff,Burgwin,Summer Ridge,$8375.95,31
Kasper,Royste,Beilfuss,$167620.10,56
Tiler,Stenner,Sachs,$128965.30,23
Tiffani,Deniset,Amoth,$79124.82,47
Marcile,Corsar,Milwaukee,$157906.71,56
Norry,Blount,Ryan,$144351.66,22
Marrissa,McGarrie,Monica,$176536.73,44
Maisey,Jecock,Brown,$88156.05,28
Ced,Barnaby,Forest Dale,$170988.19,63
Rubetta,Billison,Donald,$54015.47,56
Justina,D'Angeli,Dayton,$47543.51,52
Grange,Baxter,Vahlen,$8233.49,47
Helsa,Bromige,Burning Wood,$155408.77,32
Sollie,Baird,Pine View,$197919.27,21
Laryssa,Mateiko,Graceland,$177257.09,42
Tripp,Crotty,Center,$69302.52,36
Gus,Bason,Aberg,$137740.07,23
Birgitta,Baulk,Grim,$168405.68,44
Natassia,Weigh,Lukken,$160658.61,70
Heath,Starkings,6th,$71925.48,59
Kenyon,Strowan,Fulton,$32744.63,23
Leah,Kowal,Anderson,$166412.64,35
Farica,Dearness,Bay,$117033.57,61
Ivie,Sutheran,Fordem,$143723.45,56
Shandeigh,Harly,Cordelia,$168241.96,48
Ruperto,Clink,Anzinger,$170354.70,30
Della,Comfort,Rockefeller,$52358.28,31
Clarie,Lesser,Hallows,$84179.94,54
Curr,Maha,Artisan,$60260.20,21
Wynn,Fitzpatrick,Doe Crossing,$188296.57,64
Wakefield,Villa,Hanover,$94709.56,37
Venita,Belverstone,Mayfield,$71005.88,25
Guy,Ties,Cascade,$143904.02,69
Patric,Lawler,Welch,$92999.91,40
Haskel,Rain,Lotheville,$50487.50,36
Emmy,Calafato,Donald,$152965.99,27
Perceval,Brunskill,Menomonie,$192414.29,52
Phillis,MacKeague,Pond,$117320.54,41
Thomasina,Wegner,Anthes,$6441.47,26
Ber,Rawsthorne,Carberry,$91524.65,55
Emylee,Walles,Bunker Hill,$106641.59,52
Christoph,Pahler,Ludington,$100084.28,68
Babbette,Greep,Vera,$125401.48,58
Wayland,Vondrak,Merry,$23564.22,67
Etienne,Iliff,Lotheville,$119878.85,30
Alyce,Gavrielli,Morrow,$68974.78,68
Tan,Steffens,Declaration,$120611.35,25
Liane,Betchley,Westend,$47015.47,41
Pieter,Eldered,Oak Valley,$189311.84,47
Gwennie,Harpham,Anthes,$199337.13,44
Lambert,Toleman,Hagan,$137552.25,28
Daphne,Eagell,Golf View,$115076.65,61
Saul,Linfitt,Dwight,$132270.69,61
Hazel,Worsley,Raven,$27575.59,32
Hally,Cohani,Stone Corner,$121359.22,67
Roger,Ewert,Stang,$128109.46,22
Cyril,Gladhill,Loeprich,$161434.02,25
Tori,Graveney,Logan,$117514.51,30
Marylou,Chesters,Vahlen,$143654.99,61
Ignace,Crewes,Laurel,$180472.97,48
Andras,Hustler,Crescent Oaks,$21940.85,67
Ernestus,Keneford,Pierstorff,$13777.99,50
Audy,Ainslie,Bashford,$184001.88,34
Carolann,Hamilton,Lien,$144752.40,35
Kristofer,Guihen,Memorial,$150027.28,64
Natal,Turfin,Onsgard,$138986.43,45
Daniel,Dulieu,Bellgrove,$110325.63,51
Yoshiko,Bernhardsson,Helena,$21234.20,64
Dee,Moyers,Westend,$27950.25,60
Janot,Gulliford,Anzinger,$86506.60,30
Malvin,Whitsey,Pennsylvania,$53763.76,37
Candy,Bollam,Dovetail,$193147.07,24
Maxim,Matissoff,Warner,$9810.87,38
Carol,Gilffilland,Pleasure,$166742.74,66
Hadria,Deplacido,Briar Crest,$129682.51,30
Elvyn,Minton,Packers,$188586.78,40
Caritta,Bent,Merry,$108803.17,65
Onofredo,Kantor,Northport,$122789.04,26
Denver,Hutchence,Judy,$127232.41,25
Aindrea,Banasevich,Service,$138619.52,60
Byrom,Easdon,Hoepker,$114889.09,67
Babs,Glidder,Meadow Valley,$97239.06,60
Seumas,Glasson,Lindbergh,$147139.75,42
Darnall,Illesley,Nobel,$117791.72,44
Arny,Ebben,Mendota,$181649.45,54
Lyndsie,Gelsthorpe,Chive,$183566.35,34
Emelen,Fernyhough,Old Gate,$57440.04,52
Nichols,Heakins,Heffernan,$147834.04,70
Rosaline,Weller,Birchwood,$50024.91,32
Rahal,Goldstein,Anniversary,$31198.11,62
Crissy,Bain,Kedzie,$155085.05,39
Fowler,Keepin,Meadow Ridge,$96352.94,52
Flore,Mancer,Fuller,$72602.12,53
Melonie,Ransome,Rusk,$43398.45,32
Kalle,Van Arsdale,Moulton,$170247.55,52
Candie,Frayn,Melvin,$142052.29,52
Ilario,Venners,Carey,$181027.40,27
Odo,Leaning,Bowman,$35256.69,21
Sally,Calyton,Ramsey,$37975.93,30
Benedick,Winterburn,Anthes,$77073.77,70
Humfried,McReath,Anniversary,$31897.96,21
Ashien,Le Franc,Shelley,$57425.62,66
Dulsea,Tomasoni,Atwood,$31499.25,37
Den,Nurse,Dahle,$22246.16,65
Kimberlyn,Langstrath,Green,$139657.39,53
Andras,Bardwell,Pawling,$10776.39,52
Cherin,Rau,Prairieview,$116741.65,52
Wyatan,Timmis,High Crossing,$47216.04,68
Kelley,Scarf,Pine View,$114543.87,58
Janela,Aldous,Lotheville,$173574.00,52
Renelle,Loffhead,Kennedy,$56450.15,33
Chrissie,Stitwell,Thompson,$108619.40,49
Julita,Tomashov,Sunbrook,$82104.01,39
Marylin,McArley,Dorton,$173288.60,70
Andria,Renard,Bartillon,$143239.66,52
Chick,Mirrlees,Buell,$121610.10,37
Elena,De Ortega,Meadow Valley,$100021.49,61
Lauritz,Hunday,Kropf,$56948.18,62
Carolynn,Robson,Larry,$189629.35,38
Mabelle,Walstow,Burrows,$158153.12,66
Waldon,Orvis,Judy,$80174.00,28
