first_name,last_name,address,salary,age
Page,Goligher,Iowa,$90098.17,52
Nickolas,Paunsford,Thompson,$199344.28,36
Clayborne,Goble,Hollow Ridge,$70968.67,41
Tierney,Dach,Atwood,$39438.51,56
Meris,Hans,Londonderry,$194298.64,20
Darice,Aslie,Westport,$104194.41,55
Alfy,Bellwood,Talmadge,$119173.84,38
Odelinda,Grinnov,Talmadge,$58665.07,56
Travers,Fray,Lakewood,$159818.65,30
Dinah,Grosier,Linden,$82974.73,55
Shermie,Battison,South,$185867.62,42
Britt,Bernade,Northfield,$76107.88,30
Dorothy,Proppers,Carioca,$132988.08,28
Richy,Emanuelov,Schiller,$84501.41,51
Natty,McAuslene,Derek,$188582.80,59
Elwira,Baptist,Red Cloud,$187343.36,57
Darius,Rattery,Ilene,$28351.14,62
Lanae,Webb-Bowen,Badeau,$177860.18,46
Marleen,Grieger,Graceland,$7242.85,57
Bellanca,Carberry,Sutteridge,$74829.83,53
Lyon,Ivashin,Swallow,$176350.19,29
Constantino,Quig,Cordelia,$193699.23,53
Jennie,Halfacre,Hanover,$107345.88,61
Town,Jobb,Buena Vista,$182841.78,26
Bernie,Keeble,Namekagon,$189926.78,55
Gloriane,Stubbes,Rockefeller,$109968.68,49
Crystie,Mangenot,Columbus,$44072.59,25
Pepi,Corre,Colorado,$126548.05,27
Angelina,Farrall,Alpine,$21338.69,26
Nealson,Hailston,Delladonna,$165799.19,52
Nanny,Patterson,Grim,$29796.46,62
Rodie,Newark,Melrose,$147415.67,69
Deena,de'-Ancy Willis,Del Sol,$139798.85,52
Ava,Adamthwaite,Macpherson,$135663.94,48
Odilia,Corah,Lakeland,$179998.79,39
Marijo,Sterry,Jana,$118048.27,20
Marco,January,Talisman,$41500.56,42
Libby,Ozanne,Thierer,$194418.75,45
Tracy,de Clerk,Springs,$120415.04,46
Christie,Lowndes,Comanche,$30811.47,69
Mel,Gourdon,Milwaukee,$116453.93,60
Keeley,Herrema,Lake View,$153958.34,32
Hernando,Bugby,Lakewood,$112884.23,39
Isidore,Portlock,Meadow Vale,$85599.67,44
Windham,Pentelo,Old Gate,$113283.83,70
Austin,Clemits,Mallory,$182881.62,23
Bronson,Franciottoi,Mifflin,$150791.48,55
Chandler,Ellaway,Toban,$148152.94,20
Carlie,Chrippes,Elka,$12946.79,67
Lawry,Selvey,Saint Paul,$196340.88,35
Bernadene,Highnam,Northview,$146079.18,69
Andra,Surplice,Rockefeller,$55883.67,36
Linnell,Burehill,Crowley,$74933.18,26
Marius,Crosen,Kim,$16736.86,57
Harrison,Itzhayek,Raven,$7798.49,38
Fred,Dufaire,Northridge,$112898.53,54
Romonda,Forri,Longview,$143927.24,69
Humberto,Stemp,2nd,$98154.27,28
Kathlin,Kyncl,Farmco,$158014.28,65
Tuesday,Pennaman,Badeau,$57379.67,54
Avivah,Winkless,Dapin,$122137.81,40
Sutton,Gauden,Saint Paul,$96766.58,47
Kory,Vossgen,Fremont,$178497.39,42
Freddie,Simionescu,Granby,$194376.33,51
Carlyle,Braddon,David,$88207.04,53
Ramonda,McKissack,Duke,$12015.80,39
Keven,Durn,Oak Valley,$35367.19,20
Tally,Ertelt,Jenna,$57621.98,34
Fallon,MacLachlan,Eliot,$158422.54,41
Isadora,Mattiazzo,Meadow Vale,$29935.01,27
Zitella,Rhyme,South,$93140.32,69
Mariel,Tomes,Delladonna,$37024.41,55
Denny,Ferrari,Corscot,$137568.21,65
Alfie,Craddy,Oak Valley,$22242.18,62
Sunny,Snedker,Sundown,$141949.04,31
Morris,Derell,Cardinal,$161180.02,52
Arleyne,Noice,Stang,$194663.15,21
Talya,Bruna,Morningstar,$11762.97,53
Leia,Dietz,Northland,$59438.49,38
Ramsay,MacCafferky,American,$91997.99,66
Dre,Nani,Johnson,$104040.05,56
Rad,Wanek,Prairie Rose,$142507.81,41
Titos,Simmen,Hauk,$48726.31,63
Chevy,Tabert,Di Loreto,$144682.34,30
Myrtle,Casero,Hayes,$65060.55,36
Robert,Dureden,Sunbrook,$159946.28,66
Cammi,Gulston,Toban,$45390.25,66
Saunder,Vicar,South,$154442.70,59
Alasdair,Julian,Hallows,$33110.80,51
Emelina,Krojn,East,$141476.07,42
Eberto,Kinnock,Packers,$109893.99,25
Westbrooke,Carslaw,Park Meadow,$190557.28,62
Claresta,Schwant,Carberry,$155290.03,63
Felita,Crippill,Tomscot,$127583.17,66
Bev,Brighouse,Springview,$163897.02,27
Phelia,Bierman,Oak Valley,$157771.45,36
Loralie,Loyley,Coolidge,$149569.26,66
Patin,Tabour,Burrows,$67731.95,40
Steffie,Dowbakin,Tennyson,$134034.71,36
Frannie,Fairnie,Warner,$48773.14,22
Mathilda,Braz,Superior,$130526.78,37
Zuzana,Spadotto,Merry,$180675.41,43
Allyn,Scoggan,Eliot,$164060.14,37
Sandi,Mogie,Arapahoe,$158134.82,40
Bibby,Trayte,Daystar,$100364.54,42
Janaye,Blyden,Sugar,$121010.93,25
Amble,Linne,Schlimgen,$128204.27,52
Zaria,Sumbler,Forest,$120161.11,32
Nanice,Crafter,Bayside,$102871.15,29
Michal,Zink,Redwing,$151180.80,70
Tess,Pierrepoint,Northwestern,$44298.03,31
Slade,Anespie,5th,$50188.31,34
Ansel,Wyd,Burning Wood,$161284.47,65
Gilbertine,Brightling,Merchant,$6077.86,56
Eberhard,Satterfitt,Meadow Vale,$177534.43,49
Theodor,McClosh,Melvin,$186777.91,42
Dorise,Dietzler,Eastwood,$39774.86,40
Konstanze,Stinson,Farmco,$52527.79,41
Dion,Josilowski,Boyd,$146587.43,40
Ferdinand,Lovie,Alpine,$106116.44,62
Riki,Munn,Hazelcrest,$7913.59,34
Clayborne,Schorah,Warrior,$10626.72,61
Wynne,MacNess,Troy,$198850.69,70
Stafford,McGragh,Steensland,$92610.73,63
Lura,Rivilis,Bowman,$35774.20,45
Blanch,Spurling,Mcbride,$194216.41,27
Zsazsa,Nelthropp,Pond,$131557.75,35
Valencia,Scales,Spenser,$180448.35,20
Carey,Stanger,Dovetail,$7676.56,21
Dominique,Croson,Valley Edge,$122393.49,42
Cass,Earry,Chinook,$193212.62,46
Ettie,Lohde,Onsgard,$40539.10,60
Jeri,Turpie,Almo,$28861.11,61
Sansone,Kennifeck,Bluejay,$165906.37,34
Krystalle,Dudek,Esker,$19171.76,26
Itch,McPartling,International,$112077.06,51
Bertha,Lougheed,Farmco,$41927.89,68
Talbert,Wilber,Continental,$25088.74,45
Arabella,Trimming,Fieldstone,$147506.67,60
Aloise,Sate,Banding,$47980.79,20
Chloette,Wildbore,Barby,$183226.90,70
Culver,Cockney,Lake View,$59870.45,20
Rasia,Tookey,Southridge,$165191.64,20
Eydie,Ewers,Coleman,$118562.49,27
Rudy,Stewart,Boyd,$140028.86,40
Marcellina,Garlee,Buena Vista,$25263.51,23
Corina,Dunan,Golf,$139176.11,52
Ellynn,Bouchard,Butterfield,$129206.19,29
Benoit,Brelsford,Center,$115999.93,52
Hersh,Maidlow,Dennis,$57866.43,45
Gussie,Haskayne,Weeping Birch,$116612.88,64
Jobyna,Sumption,Fallview,$158070.29,49
Courtenay,Pamphilon,Badeau,$150111.34,23
Raddy,Meriguet,Sage,$70675.27,46
Luther,Briscow,Forest,$178930.00,26
Salvatore,Schanke,Debra,$11321.46,57
Kerry,Maybury,Golf View,$110706.80,48
Engracia,Tyler,Waxwing,$9756.61,68
Philip,Malim,Pepper Wood,$5780.67,24
Jacki,Braywood,Saint Paul,$97897.05,60
Beret,Beaston,Canary,$120017.66,35
Rheba,Wildgoose,Novick,$34805.61,48
Dallon,Tethacot,Dennis,$123940.56,31
Serena,Phelps,Daystar,$134334.04,35
Broddie,Pryke,Aberg,$197531.86,39
Babette,Minelli,Rusk,$192010.46,44
Trude,Kahn,Oxford,$83416.11,68
Daveta,Hovel,Carberry,$193724.11,42
Guglielmo,Woodes,Lakewood Gardens,$162234.30,28
Bastien,Reppaport,Almo,$122974.13,26
Leslie,Mein,Oriole,$86434.86,48
Elwira,Kopke,Melrose,$26846.64,52
Claus,Lyon,Dexter,$189778.36,54
Red,Apperley,Westridge,$24283.56,49
Travers,Venners,Crescent Oaks,$67768.42,27
Blinnie,Sheerman,Rieder,$60135.94,64
Jelene,Djorvic,Darwin,$146476.84,49
Stanfield,Jocic,Forest Run,$22748.05,47
Mic,Crosen,Rieder,$104824.80,63
Lela,Senecaut,Hoard,$30198.08,44
Sheryl,Winkle,Bartelt,$42823.06,47
Sena,Waddy,Chinook,$156089.99,55
Lizbeth,Goaks,Hoffman,$115758.73,38
Garwin,Folk,Iowa,$115784.20,37
Andrew,Semerad,Hanover,$127564.65,22
Averyl,Kitcatt,Dwight,$43347.26,57
Lyndell,Loveless,Anzinger,$172764.15,63
Roscoe,Soitoux,5th,$174850.62,25
Karyl,Dibdall,Mifflin,$33467.49,36
Ninette,Cunnington,Vahlen,$44215.11,67
Somerset,Romayne,Corry,$165257.35,51
Allis,Chevins,Northfield,$192977.79,30
Annmarie,Cogger,Farwell,$29163.06,38
Tandi,Fidilis,Dapin,$92659.78,31
Lannie,Mosdall,Waxwing,$181810.64,20
Audrie,Addie,Clarendon,$136369.23,34
Vladamir,Hincks,Arizona,$5031.59,56
Cherin,McKeller,Redwing,$115855.51,27
Rock,Delamere,Bayside,$176145.49,22
Jamie,Bearham,Veith,$62017.00,60
Jane,Dederich,Ludington,$149632.48,53
Roberto,Stenners,Garrison,$54273.35,50
Drud,Kleewein,Springs,$9761.41,59
Ulrick,Toohey,Swallow,$78923.25,70
Karisa,Warmington,Ridgeway,$136222.81,33
Suzanna,Guillou,Bultman,$56741.21,45
Miran,Revely,Trailsway,$37333.78,27
Bryn,Brecknell,Novick,$167412.10,26
Oralie,Abriani,Little Fleur,$191012.57,65
Kerrin,Hutcheson,Ridgeway,$114773.48,30
Muriel,Highman,Lakewood,$27467.50,42
Aubrette,Oene,Almo,$28559.04,43
Joaquin,Rockingham,4th,$44128.12,49
Shaylyn,Offen,Warbler,$198713.27,41
Domenico,De La Haye,Blackbird,$172888.32,41
Rolph,Abele,Transport,$100147.24,56
Coletta,McShirrie,Goodland,$90861.08,26
Shay,Aberdein,Arrowood,$14852.46,46
Renaud,Cage,Pearson,$64611.85,56
Alisha,Lindblom,Eliot,$17020.36,21
Erina,Vasilischev,Sycamore,$54137.22,24
Rubie,Lettice,Debra,$36432.36,67
Andonis,Skrine,School,$13726.56,24
Eva,Reihm,Stephen,$110287.20,20
Tris,Penberthy,Donald,$182072.56,47
Merrie,Daventry,Manufacturers,$53761.49,45
Marcella,Bothwell,Shoshone,$85897.97,63
Westbrooke,Hancill,Tennyson,$54806.10,49
Lorain,Hasson,Maple Wood,$183421.86,29
Tiffany,Hanfrey,Little Fleur,$51029.78,50
Osbourn,Panner,Ryan,$84794.12,28
Jaye,Dorning,Meadow Valley,$137111.18,61
Elias,Bruinemann,Northland,$67375.80,59
Joachim,Nixon,Acker,$102428.87,42
Francklyn,Jeger,Northridge,$178498.39,36
Ashlen,Betts,Clyde Gallagher,$14312.19,30
Moll,Schuricke,Portage,$110110.56,31
Gregg,Branche,Rowland,$55187.57,56
Fidole,Tamblyn,Burning Wood,$124532.58,52
Hunfredo,Ryman,Weeping Birch,$115542.52,54
Heloise,Fife,Vernon,$6568.74,41
Cort,Joerning,Tennyson,$183495.10,43
Priscella,D'Ambrogi,Delaware,$55355.28,37
Agnella,Killeley,Bayside,$31729.47,46
Iolanthe,Feitosa,Garrison,$138549.46,34
Katherine,Ewbank,Debs,$125515.12,20
Dwayne,Climson,John Wall,$160104.09,27
Neil,Ommanney,Randy,$91171.24,31
Sunny,Clist,Prairie Rose,$20154.55,41
Isac,Szabo,Westport,$197286.19,32
Norman,Hawksby,Dexter,$181971.11,50
Neal,Kealy,Brown,$81500.12,47
Aida,Dellit,Parkside,$162717.24,27
Floris,Thurley,Park Meadow,$123422.06,24
Ty,Triner,Mallory,$117369.79,37
Tybalt,Sharville,Cherokee,$111523.20,64
Taddeusz,Haller,Fulton,$92090.22,24
Merrie,Haville,Derek,$10158.19,30
Andriette,Hannabus,Cordelia,$157135.37,27
Carri,Grigorushkin,Duke,$33690.82,37
Glen,Quadrio,Hoffman,$70102.36,52
Clim,Lindermann,Darwin,$84228.64,61
Langston,Khotler,Glacier Hill,$25041.02,25
Kore,Bontine,Shelley,$91442.78,63
Cyndia,Hidderley,Nevada,$51140.33,47
Joni,Gower,Lindbergh,$101978.46,31
Conny,Petracchi,Bellgrove,$22140.51,65
Ganny,McMakin,Ramsey,$163938.89,35
Jorry,Stiegers,Crest Line,$91442.45,22
Dirk,Manginot,Graceland,$65223.26,48
Lia,McCandless,Meadow Valley,$34824.25,52
Tobie,Hasker,Onsgard,$81109.06,44
Murray,Miguet,Derek,$128957.05,33
Anson,Bushel,Valley Edge,$59650.43,52
Orlando,Howarth,Butternut,$17771.37,55
Raddie,Senten,Kim,$176100.04,33
Barnett,Pollock,Lakewood,$19832.91,59
Wileen,Picton,Sommers,$75322.20,42
Coop,Reside,Del Mar,$11084.01,54
Magdalen,Pillington,Park Meadow,$183339.91,45
Ilsa,Getch,Moose,$195400.82,67
Alanah,Colly,Rigney,$36979.70,58
Nari,Hakonsson,Fuller,$74669.63,44
Stanwood,Edgson,Troy,$137439.69,49
Kalle,Heyworth,Village Green,$197059.64,62
Johannes,Jirka,Golf Course,$118637.22,44
Goldi,Beglin,8th,$136656.08,63
Shay,Gowing,Crescent Oaks,$43428.96,47
Melloney,Curdell,Morning,$102374.20,41
Nancie,Gregory,Bayside,$173433.36,50
Ashia,Dinning,Ridgeview,$134378.18,29
Talbert,Pitkeathly,Grayhawk,$197868.43,51
Jobie,Bithany,Talisman,$28620.10,59
Kelli,Schooley,Buell,$87262.92,45
Emmey,Dreakin,Loomis,$192748.14,57
Bobbee,Redgate,Rockefeller,$153013.75,21
Piggy,Dexter,Stuart,$24720.59,27
Camille,McTurley,Loomis,$54508.21,70
Jayme,Grimes,Troy,$169839.99,32
Davina,Sturdgess,Hudson,$161971.40,48
Lanae,Endicott,Jenna,$137800.09,61
Milka,Dalligan,Westridge,$22524.30,22
Simona,Ferrillo,Loomis,$196208.62,46
Eilis,Roder,Towne,$130788.48,28
Baird,Comerford,Ridgeway,$85672.05,25
Antonino,Wanell,Spaight,$63849.31,60
Mab,Reboulet,Shelley,$161910.37,25
Edi,Dallmann,Barnett,$51670.88,54
Huntlee,Detoc,Ramsey,$147247.89,50
Ricky,Sutliff,Del Mar,$127635.48,58
Monica,Anstey,Hooker,$174719.30,47
Katrine,Kilbourn,Nevada,$12659.09,62
Linnea,Menichini,Haas,$33327.62,65
Lorrayne,Rival,Melvin,$163509.52,56
Meir,Hovell,Red Cloud,$80821.72,64
Braden,Harbinson,Stoughton,$23477.01,62
Duff,Glusby,Westridge,$44421.18,54
Cary,Chessill,Holmberg,$84924.65,33
Rodie,Bittlestone,Glendale,$170820.90,49
Violante,O'Corren,Orin,$51648.18,64
Bettina,Veysey,Twin Pines,$17029.76,41
Shandee,Torpie,3rd,$64792.85,61
Judon,Le - Count,Forster,$177722.23,26
Rosaleen,Buckoke,Hazelcrest,$67709.59,23
Clay,Berresford,Lyons,$19560.18,52
Jethro,Capehorn,Chive,$70111.45,30
Haslett,Axell,International,$85461.52,38
Arvin,Urion,Morningstar,$12728.82,48
Karon,Tubridy,Arrowood,$158330.34,46
Amalita,Bruck,Bluestem,$185647.49,64
Norby,Zannini,Novick,$124311.40,55
Lulita,Tutin,Nobel,$181647.15,26
Hadria,Mardle,Hallows,$124773.47,56
Hanni,Rosier,Banding,$70976.30,40
Chrisy,Elsmor,Ilene,$104357.85,42
Ferne,Monahan,Gale,$160377.69,33
Tate,Pietruszewicz,Toban,$20213.72,56
Abner,Carvill,Schurz,$135986.69,48
Quent,Tomasini,Eastlawn,$152260.90,70
Donelle,MacConchie,Coleman,$107001.01,70
Garner,Bullman,Blaine,$120110.18,39
Lorrie,Baud,Shasta,$162582.36,48
Bibbye,Sexstone,Roth,$146136.24,51
Fancie,Hurrell,Jenifer,$35593.31,27
Wanids,Stackbridge,Banding,$89340.42,60
Vania,McDermott,Messerschmidt,$64018.96,65
Gilberto,Hakking,Messerschmidt,$169969.85,29
Sammy,Kesey,Garrison,$48737.96,56
Joey,Talby,Crownhardt,$38206.73,70
Merola,Triplow,Sugar,$31033.22,53
Brynne,Clowley,Holy Cross,$6580.21,62
Svend,Quidenham,Fairfield,$144190.19,54
Hedda,Nelthorp,Rigney,$9206.63,69
Skippie,Gemlbett,Express,$163153.72,37
Gilbert,Tingle,Forest Dale,$190714.80,43
Morse,Larvin,Norway Maple,$126412.23,48
Kingsley,Crummay,Mcguire,$47482.15,60
Kiley,Taffee,Dottie,$37658.22,61
Perkin,Pusill,Burrows,$190992.00,21
Nevile,De Wolfe,Basil,$138867.33,57
Dalli,Bleything,Transport,$57906.57,22
Cristiano,Selborne,Mallard,$50912.83,66
Owen,Gynni,Shasta,$122586.65,41
Simone,Romanin,5th,$150947.75,64
Richardo,Ansley,Kropf,$89530.88,21
Amos,Manger,Carberry,$60624.53,20
Ailbert,Ellerington,Kim,$114527.83,60
Adel,Summerbell,Tennessee,$182906.10,29
Boote,Bigrigg,Banding,$127519.46,62
Hewitt,Allingham,Sunfield,$96990.70,29
Lock,Inglesfield,Packers,$128529.74,44
Jacobo,Valentino,Granby,$165903.82,69
Weider,Deinhard,Judy,$63695.31,48
Noell,Maddaford,Huxley,$175298.76,26
Tarrah,Wisbey,Knutson,$32206.15,48
Ivy,Canadine,Gateway,$58037.52,21
Isidora,Mallett,West,$195891.33,50
Kelvin,Walters,Duke,$149274.97,35
Krissie,Stillwell,Anhalt,$164594.27,49
Rivkah,Rowell,Nevada,$12221.42,52
Darci,Iacovucci,Bobwhite,$14837.65,63
Teddy,Calafate,Hoffman,$159978.71,46
Burnard,Bolding,Charing Cross,$195652.16,33
Vernor,Strowther,Shelley,$133190.16,65
Bentlee,Pfeuffer,Golden Leaf,$192347.20,42
Rudd,Wardley,Stang,$159954.73,67
Tallou,Mc Dermid,Fairfield,$121273.09,58
Dorella,Seaking,Buell,$34268.04,62
Kasey,Godehard.sf,Banding,$13480.53,47
Del,Corson,Amoth,$181113.81,56
Hurleigh,Dugood,West,$22560.75,67
Shepherd,Faint,Lillian,$115056.98,26
Sullivan,Showers,Helena,$189253.02,40
Malory,Cullnean,Butternut,$124657.27,35
Allianora,Izkovici,Dawn,$50407.49,39
Ernesta,Bremeyer,Glacier Hill,$43080.45,24
Jillayne,Lowy,Carioca,$173877.03,33
Salem,Gresch,Talisman,$150224.71,36
Renaldo,Matzeitis,Longview,$195099.41,33
Oralie,Gibbetts,Golf View,$92061.74,22
Kienan,Roake,Doe Crossing,$73649.30,20
Jessika,Press,Lakewood,$84158.98,64
Mildrid,Satch,4th,$32980.33,57
Spencer,Wiggans,Bartelt,$20184.39,56
Alasdair,Rolls,Russell,$85189.19,28
Marijn,Beausang,Debra,$14160.81,61
Theodore,Tarrant,Eastlawn,$192855.99,40
Raff,Breward,Lerdahl,$102346.52,40
Jourdain,Guite,Talmadge,$86120.68,24
Adelheid,Bromont,Northview,$194469.68,48
Berny,Siemons,Crowley,$151821.97,34
Travis,Benedtti,Center,$107031.15,47
Lotti,Richard,Laurel,$149308.29,52
Brandy,Udell,Delladonna,$12959.33,61
Archibold,Cassius,Prairieview,$199549.96,65
Stefa,Authers,Leroy,$171485.21,49
Tomasine,Dilks,Forest,$32611.85,55
Erina,Ingry,Scofield,$178501.03,27
Betti,Bielefeld,Talisman,$75592.12,43
Dewey,Medcalfe,Donald,$26710.75,46
Annelise,Fish,Fairfield,$132964.01,28
Jennee,Toohey,Sage,$164880.31,53
Jorry,Maestrini,Stone Corner,$10203.56,20
Paten,Insworth,Stephen,$101453.88,39
Margareta,Mirralls,Dovetail,$48860.72,70
Anstice,Boddymead,Eastwood,$103662.80,62
Cris,Shiell,Pierstorff,$43534.26,38
Rudolf,Killerby,Reindahl,$41538.93,68
Winnie,Radnedge,Shelley,$98848.64,25
Kingsley,Jodkowski,Grim,$173265.03,39
Blakeley,Tiler,Chive,$29213.74,53
Wesley,Gillbanks,Chive,$83933.16,53
Alicia,Brockie,Independence,$38006.09,53
Berri,Jessett,Oak,$130544.13,50
Nealon,Riley,Chive,$120900.10,62
Elva,Stallard,8th,$173273.98,47
Thomasin,Hubberstey,Sachtjen,$130482.63,57
Abbott,Soulsby,Marquette,$18362.05,38
Valentijn,Alenichev,Debs,$110926.67,26
Nessy,McCafferky,5th,$39014.98,42
Enrica,Leggan,Dakota,$190669.39,37
Nixie,Brunetti,Cardinal,$117478.49,53
Normand,Churchin,Grayhawk,$28760.48,66
Daune,Olrenshaw,Dorton,$150224.90,25
Theo,Rosoman,Hoard,$199093.04,61
Jerrilyn,Carlett,Sachtjen,$192018.01,52
Dannie,Delong,Butternut,$152295.08,63
Cherrita,Ludwell,Beilfuss,$102465.61,67
Braden,Tamblyn,Claremont,$125236.77,24
Fiorenze,Thomkins,Jenifer,$149996.00,42
Silas,Finlaison,Jackson,$131435.17,23
Wilbert,Gratland,Vermont,$125395.54,30
Fairlie,Okenden,Fair Oaks,$73982.96,25
Kenton,Eshmade,Reindahl,$48553.45,24
Claudina,Reece,Tomscot,$23330.88,65
Tailor,Bezants,Helena,$167112.02,39
Christian,Salerg,Prentice,$180754.94,33
Jarred,Denyer,Nobel,$191797.24,51
Peyter,Beatens,Oneill,$19926.80,59
Elsie,Birdfield,Green Ridge,$190141.13,27
Robin,Merit,Ryan,$24626.11,37
Priscilla,Medeway,Village,$55024.60,20
Ralph,Wedge,Eastwood,$66459.47,42
Leone,Tolle,Kedzie,$148212.67,67
Flint,Ugolotti,Drewry,$69594.00,20
Billi,Tudor,Monument,$127143.84,22
Bard,Phillipp,Karstens,$15664.74,54
Fulvia,Lethebridge,Nancy,$72830.92,33
Corrianne,Bonhomme,Pawling,$109892.94,33
Flory,Laundon,American,$94599.44,41
